task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] <<SYS>>
You are a very impulsive individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers? [/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-5.995935440063477,-8.317779541015625,correct,False,True,False,"{'correct': 0.9106700721028836, 'intuitive': 0.08932992789711637}",-23.983741760253906,-33.2711181640625,correct,False,True,False,"{'correct': 0.9999074229220389, 'intuitive': 9.257707796107846e-05}"
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] <<SYS>>
You are a very thoughtful individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers? [/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.196586608886719,-9.094024658203125,correct,False,True,False,"{'correct': 0.9477196451493339, 'intuitive': 0.05228035485066599}",-24.786346435546875,-36.3760986328125,correct,False,True,False,"{'correct': 0.9999907395828129, 'intuitive': 9.260417187032791e-06}"
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] <<SYS>>
You are a very spontaneous individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-5.759808540344238,-8.232368469238281,correct,False,True,False,"{'correct': 0.9221956405526671, 'intuitive': 0.07780435944733292}",-23.039234161376953,-32.929473876953125,correct,False,True,False,"{'correct': 0.999949335768077, 'intuitive': 5.0664231923024854e-05}"
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] <<SYS>>
You are a very deliberate individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-5.904371738433838,-8.842947006225586,correct,False,True,False,"{'correct': 0.9497207376285861, 'intuitive': 0.05027926237141395}",-23.61748695373535,-35.371788024902344,correct,False,True,False,"{'correct': 0.9999921445965596, 'intuitive': 7.855403440453385e-06}"
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] <<SYS>>
You are a very carefree individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers? [/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-6.093271255493164,-8.630115509033203,correct,False,True,False,"{'correct': 0.9266847131555189, 'intuitive': 0.07331528684448112}",-24.373085021972656,-34.52046203613281,correct,False,True,False,"{'correct': 0.9999608228226864, 'intuitive': 3.91771773136611e-05}"
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] <<SYS>>
You are a very cautious individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers? [/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-5.590238094329834,-8.305123329162598,correct,False,True,False,"{'correct': 0.9378992946813712, 'intuitive': 0.062100705318628796}",-22.360952377319336,-33.22049331665039,correct,False,True,False,"{'correct': 0.9999807800193175, 'intuitive': 1.921998068248136e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",0,,baseline,,,-9.680892944335938,-11.438587188720703,correct,False,True,False,"{'correct': 0.852920645345769, 'intuitive': 0.147079354654231}",-29.042678833007812,-34.31576156616211,correct,False,True,False,"{'correct': 0.9948983813613482, 'intuitive': 0.005101618638651814}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You tend to think shallowly, so you say what comes to mind first.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-6.448054790496826,-7.465158462524414,correct,False,True,False,"{'correct': 0.7344080460717184, 'intuitive': 0.2655919539282816}",-19.34416389465332,-22.395475387573242,correct,False,True,False,"{'correct': 0.9548391136493388, 'intuitive': 0.04516088635066118}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You tend to think deeply, so you say what is most correct.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-9.192031860351562,-11.563240051269531,correct,False,True,False,"{'correct': 0.9146052705402633, 'intuitive': 0.0853947294597367}",-27.576095581054688,-34.689720153808594,correct,False,True,False,"{'correct': 0.9991867225023575, 'intuitive': 0.0008132774976426029}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You tend to think quickly, so you say what comes to mind first.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-6.627140522003174,-9.61790943145752,correct,False,True,False,"{'correct': 0.9521553504153867, 'intuitive': 0.04784464958461334}",-19.88142204284668,-28.853729248046875,correct,False,True,False,"{'correct': 0.9998731409680043, 'intuitive': 0.00012685903199580477}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You tend to think carefully, so you say what is most correct.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-9.410819053649902,-11.507174491882324,correct,False,True,False,"{'correct': 0.8905484417083436, 'intuitive': 0.10945155829165645}",-28.232458114624023,-34.521522521972656,correct,False,True,False,"{'correct': 0.998146944132263, 'intuitive': 0.0018530558677369957}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
Your last meal was one day ago, so you are starving.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-7.563531398773193,-8.731709480285645,correct,False,True,False,"{'correct': 0.7628155375257526, 'intuitive': 0.2371844624742474}",-22.690593719482422,-26.19512939453125,correct,False,True,False,"{'correct': 0.9708165477707825, 'intuitive': 0.029183452229217536}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
Your last meal was one hour ago, so you are well-fed.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-8.907814025878906,-9.892452239990234,correct,False,True,False,"{'correct': 0.7280275693301906, 'intuitive': 0.27197243066980936}",-26.72344207763672,-29.677356719970703,correct,False,True,False,"{'correct': 0.9504481795875623, 'intuitive': 0.049551820412437546}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You didn't have coffee this morning, so you feel very groggy.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-7.973568439483643,-10.064850807189941,correct,False,True,False,"{'correct': 0.8900529792236561, 'intuitive': 0.1099470207763439}",-23.920705795288086,-30.19455337524414,correct,False,True,False,"{'correct': 0.9981185843265343, 'intuitive': 0.0018814156734657124}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You just had your morning coffee, so you feel very alert.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-8.048198699951172,-10.230274200439453,correct,False,True,False,"{'correct': 0.898628297304958, 'intuitive': 0.10137170269504195}",-24.144596099853516,-30.69082260131836,correct,False,True,False,"{'correct': 0.998566535438232, 'intuitive': 0.0014334645617678802}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You slept two hours last night, so you are very tired.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-8.263648986816406,-10.112639427185059,correct,False,True,False,"{'correct': 0.8640085255478847, 'intuitive': 0.13599147445211537}",-24.79094696044922,-30.337919235229492,correct,False,True,False,"{'correct': 0.9961158998268783, 'intuitive': 0.0038841001731215893}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You slept nine hours last night, so you are very well-rested.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-9.611954689025879,-11.4850492477417,correct,False,True,False,"{'correct': 0.8668159378088097, 'intuitive': 0.1331840621911904}",-28.835865020751953,-34.45514678955078,correct,False,True,False,"{'correct': 0.996385863983724, 'intuitive': 0.0036141360162760925}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are in a noisy environment, so you feel very distracted.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-8.10927963256836,-9.568588256835938,correct,False,True,False,"{'correct': 0.8114269078941322, 'intuitive': 0.1885730921058678}",-24.327838897705078,-28.705764770507812,correct,False,True,False,"{'correct': 0.9876042191976916, 'intuitive': 0.012395780802308482}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are in a quiet environment, so you feel very focused.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-9.013457298278809,-11.045243263244629,correct,False,True,False,"{'correct': 0.884094214259304, 'intuitive': 0.11590578574069606}",-27.040372848510742,-33.1357307434082,correct,False,True,False,"{'correct': 0.9977517624111986, 'intuitive': 0.002248237588801478}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are in a dark room, so you can't see very well.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-8.772870063781738,-10.282225608825684,correct,False,True,False,"{'correct': 0.8189656790188067, 'intuitive': 0.1810343209811933}",-26.3186092376709,-30.846677780151367,correct,False,True,False,"{'correct': 0.9893139074155742, 'intuitive': 0.010686092584425705}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are in a well-lit room, so you can see things clearly.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-9.431035995483398,-11.085235595703125,correct,False,True,False,"{'correct': 0.8394578309080075, 'intuitive': 0.16054216909199254}",-28.293107986450195,-33.255706787109375,correct,False,True,False,"{'correct': 0.9930538600552599, 'intuitive': 0.006946139944740196}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are in a room that is sweltering, so you feel very uncomfortable.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.731042861938477,-9.581820487976074,correct,False,True,False,"{'correct': 0.8642183793438383, 'intuitive': 0.13578162065616176}",-23.19312858581543,-28.745460510253906,correct,False,True,False,"{'correct': 0.996136581344298, 'intuitive': 0.0038634186557019667}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are in a room with a pleasant temperature, so you feel very comfortable.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-9.37920093536377,-11.230889320373535,correct,False,True,False,"{'correct': 0.8643252168830449, 'intuitive': 0.1356747831169551}",-28.137603759765625,-33.69266891479492,correct,False,True,False,"{'correct': 0.9961470859108263, 'intuitive': 0.003852914089173687}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You just got in an argument, so you feel very emotional.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-8.42276668548584,-10.617875099182129,correct,False,True,False,"{'correct': 0.8998093839936755, 'intuitive': 0.10019061600632453}",-25.268299102783203,-31.853626251220703,correct,False,True,False,"{'correct': 0.9986214274126612, 'intuitive': 0.001378572587338836}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You just meditated, so you feel very calm.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-8.7661714553833,-10.721927642822266,correct,False,True,False,"{'correct': 0.8760729402013552, 'intuitive': 0.12392705979864475}",-26.298513412475586,-32.1657829284668,correct,False,True,False,"{'correct': 0.997177397956728, 'intuitive': 0.002822602043272031}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are under time pressure, so you feel very rushed.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-7.237010478973389,-9.342650413513184,correct,False,True,False,"{'correct': 0.8914501432520175, 'intuitive': 0.10854985674798237}",-21.711030960083008,-28.027950286865234,correct,False,True,False,"{'correct': 0.9981977568507825, 'intuitive': 0.0018022431492174884}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are not under time pressure, so you feel very relaxed.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-8.820493698120117,-10.377093315124512,correct,False,True,False,"{'correct': 0.8258648785587372, 'intuitive': 0.17413512144126275}",-26.46148109436035,-31.13127899169922,correct,False,True,False,"{'correct': 0.9907128949655164, 'intuitive': 0.00928710503448357}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very impatient person.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-7.046021938323975,-9.163161277770996,correct,False,True,False,"{'correct': 0.8925579049641595, 'intuitive': 0.10744209503584043}",-21.138065338134766,-27.489482879638672,correct,False,True,False,"{'correct': 0.998258764386079, 'intuitive': 0.0017412356139209634}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very patient person.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-9.384461402893066,-11.327075958251953,correct,False,True,False,"{'correct': 0.8746390987471369, 'intuitive': 0.12536090125286312}",-28.153383255004883,-33.98122787475586,correct,False,True,False,"{'correct': 0.9970642276536047, 'intuitive': 0.0029357723463952624}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very impulsive person.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-7.632339954376221,-8.90080738067627,correct,False,True,False,"{'correct': 0.7804802836914034, 'intuitive': 0.21951971630859665}",-22.89702033996582,-26.702423095703125,correct,False,True,False,"{'correct': 0.9782340632334314, 'intuitive': 0.021765936766568586}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very thoughtful person.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-9.688637733459473,-11.755620002746582,correct,False,True,False,"{'correct': 0.8876523681832359, 'intuitive': 0.11234763181676413}",-29.065914154052734,-35.26686096191406,correct,False,True,False,"{'correct': 0.9979765924144799, 'intuitive': 0.0020234075855200917}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very spontaneous person.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-8.09494686126709,-9.330131530761719,correct,False,True,False,"{'correct': 0.7747247242384393, 'intuitive': 0.22527527576156078}",-24.284839630126953,-27.990394592285156,correct,False,True,False,"{'correct': 0.9760034244931931, 'intuitive': 0.02399657550680687}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very deliberate person.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-8.99645709991455,-10.66341781616211,correct,False,True,False,"{'correct': 0.8411701849385883, 'intuitive': 0.1588298150614118}",-26.989370346069336,-31.990253448486328,correct,False,True,False,"{'correct': 0.9933130174337523, 'intuitive': 0.006686982566247773}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very carefree person.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-8.134947776794434,-9.500311851501465,correct,False,True,False,"{'correct': 0.7966301174130342, 'intuitive': 0.2033698825869658}",-24.404842376708984,-28.500934600830078,correct,False,True,False,"{'correct': 0.9836347140921053, 'intuitive': 0.016365285907894614}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very cautious person.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-7.998332977294922,-9.276150703430176,correct,False,True,False,"{'correct': 0.7820780761690278, 'intuitive': 0.21792192383097214}",-23.994998931884766,-27.828453063964844,correct,False,True,False,"{'correct': 0.978823393625243, 'intuitive': 0.021176606374757004}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very impatient individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.545743942260742,-8.783880233764648,correct,False,True,False,"{'correct': 0.9036222717142008, 'intuitive': 0.09637772828579926}",-19.637231826782227,-26.351640701293945,correct,False,True,False,"{'correct': 0.9987881673059407, 'intuitive': 0.0012118326940593145}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very patient individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-9.42231559753418,-10.793871879577637,correct,False,True,False,"{'correct': 0.7976314779805852, 'intuitive': 0.20236852201941474}",-28.26694679260254,-32.381614685058594,correct,False,True,False,"{'correct': 0.983931064347774, 'intuitive': 0.016068935652225964}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very impulsive individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-7.477746486663818,-9.184901237487793,correct,False,True,False,"{'correct': 0.8464668780575981, 'intuitive': 0.1535331219424018}",-22.433238983154297,-27.554702758789062,correct,False,True,False,"{'correct': 0.9940681154887058, 'intuitive': 0.005931884511294297}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very thoughtful individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-9.393805503845215,-11.15916919708252,correct,False,True,False,"{'correct': 0.8538801530254879, 'intuitive': 0.14611984697451208}",-28.181415557861328,-33.477508544921875,correct,False,True,False,"{'correct': 0.9950138519809704, 'intuitive': 0.004986148019029681}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very spontaneous individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-7.41212272644043,-9.521828651428223,correct,False,True,False,"{'correct': 0.8918429702994198, 'intuitive': 0.10815702970058026}",-22.23636817932129,-28.565486907958984,correct,False,True,False,"{'correct': 0.9982195706658833, 'intuitive': 0.0017804293341167937}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very deliberate individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-8.899815559387207,-10.510339736938477,correct,False,True,False,"{'correct': 0.8334841488651155, 'intuitive': 0.16651585113488457}",-26.699445724487305,-31.53101921081543,correct,False,True,False,"{'correct': 0.9920891166373229, 'intuitive': 0.007910883362677184}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] <<SYS>>
You are a very carefree individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs? [/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-7.6529083251953125,-9.595707893371582,correct,False,True,False,"{'correct': 0.8746593831724256, 'intuitive': 0.1253406168275745}",-22.958724975585938,-28.78712272644043,correct,False,True,False,"{'correct': 0.9970658463082217, 'intuitive': 0.0029341536917783526}"
