task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very impulsive person.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-6.259078502655029,-4.870054721832275,-6.444797515869141,intuitive,False,False,True,"{'correct': 0.1711906795139684, 'intuitive': 0.6866342758818407, 't': 0.14217504460419106}",-25.036314010620117,-14.610164642333984,-25.779190063476562,intuitive,False,False,True,"{'correct': 2.9645710364728322e-05, 'intuitive': 0.9999562505302291, 't': 1.4103759406137726e-05}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very thoughtful person.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-6.211388111114502,-5.012420177459717,-6.372426509857178,intuitive,False,False,True,"{'correct': 0.19350026822622296, 'intuitive': 0.6417808127965077, 't': 0.16471891897726942}",-24.845552444458008,-15.037260055541992,-25.48970603942871,intuitive,False,False,True,"{'correct': 5.4989062473487204e-05, 'intuitive': 0.9999161358065052, 't': 2.8875131021340435e-05}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very spontaneous person.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.162654876708984,-4.986473560333252,-6.361236572265625,intuitive,False,False,True,"{'correct': 0.19755571185356907, 'intuitive': 0.640469785084247, 't': 0.1619745030621838}",-24.650619506835938,-14.959421157836914,-25.4449462890625,intuitive,False,False,True,"{'correct': 6.181972261944094e-05, 'intuitive': 0.9999102448504005, 't': 2.7935426979953658e-05}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very deliberate person.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-6.230186939239502,-4.970941066741943,-6.329224109649658,intuitive,False,False,True,"{'correct': 0.1842138693189914, 'intuitive': 0.6489419636099121, 't': 0.16684416707109648}",-24.920747756958008,-14.912822723388672,-25.316896438598633,intuitive,False,False,True,"{'correct': 4.503816209402799e-05, 'intuitive': 0.9999246553595958, 't': 3.0306478310079912e-05}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very carefree person.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-6.11344575881958,-4.856250286102295,-6.510340690612793,intuitive,False,False,True,"{'correct': 0.1927542569066496, 'intuitive': 0.6776368805340708, 't': 0.12960886255927967}",-24.45378303527832,-14.568750381469727,-26.041362762451172,intuitive,False,False,True,"{'correct': 5.09281880681989e-05, 'intuitive': 0.9999386610836898, 't': 1.0410728242013508e-05}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very cautious person.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-6.3455047607421875,-4.937604904174805,-6.644295692443848,intuitive,False,False,True,"{'correct': 0.17155375276294063, 'intuitive': 0.7012023477669702, 't': 0.12724389947008916}",-25.38201904296875,-14.812814712524414,-26.57718276977539,intuitive,False,False,True,"{'correct': 2.5694391950511535e-05, 'intuitive': 0.999966529087335, 't': 7.776520714586079e-06}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very impatient individual, so you tend to think quickly.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-5.635593414306641,-4.600704193115234,-7.092623233795166,intuitive,False,False,True,"{'correct': 0.24705257125642185, 'intuitive': 0.6954021937772652, 't': 0.057545234966312975}",-22.542373657226562,-13.802112579345703,-28.370492935180664,intuitive,False,False,True,"{'correct': 0.00015998643171228298, 'intuitive': 0.9998395426309657, 't': 4.7093732200776473e-07}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very patient individual, so you tend to think carefully.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-5.7693190574646,-4.90570592880249,-6.781822204589844,intuitive,False,False,True,"{'correct': 0.26773597078540173, 'intuitive': 0.6349932950903018, 't': 0.09727073412429653}",-23.0772762298584,-14.717117309570312,-27.127288818359375,intuitive,False,False,True,"{'correct': 0.00023395144222439755, 'intuitive': 0.999761972619412, 't': 4.075938363606246e-06}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very impulsive individual, so you tend to think quickly.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-5.8681769371032715,-4.760181427001953,-7.169570446014404,intuitive,False,False,True,"{'correct': 0.23253464663262013, 'intuitive': 0.7041805186331235, 't': 0.06328483473425643}",-23.472707748413086,-14.28054428100586,-28.678281784057617,intuitive,False,False,True,"{'correct': 0.00010182388495112681, 'intuitive': 0.9998976175193541, 't': 5.585956946972979e-07}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.019604682922363,-4.949438571929932,-6.960418224334717,intuitive,False,False,True,"{'correct': 0.23222470862742833, 'intuitive': 0.6771356252497194, 't': 0.09063966612285237}",-24.078418731689453,-14.848316192626953,-27.841672897338867,intuitive,False,False,True,"{'correct': 9.80333478877181e-05, 'intuitive': 0.9998996914849226, 't': 2.2751671897577156e-06}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-5.759486675262451,-4.802106857299805,-7.095475196838379,intuitive,False,False,True,"{'correct': 0.25854755121279127, 'intuitive': 0.6734807716319008, 't': 0.06797167715530798}",-23.037946701049805,-14.406320571899414,-28.381900787353516,intuitive,False,False,True,"{'correct': 0.00017834238580075187, 'intuitive': 0.9998208056824551, 't': 8.519317441477907e-07}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very deliberate individual, so you tend to think carefully.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-6.040786266326904,-4.936325550079346,-7.051210403442383,intuitive,False,False,True,"{'correct': 0.22822394274610713, 'intuitive': 0.6886878139954656, 't': 0.08308824325842709}",-24.163145065307617,-14.808977127075195,-28.20484161376953,intuitive,False,False,True,"{'correct': 8.659607562947703e-05, 'intuitive': 0.9999118826354494, 't': 1.5212889212276724e-06}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very carefree individual, so you tend to think quickly.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-5.732224941253662,-4.703159332275391,-7.266702651977539,intuitive,False,False,True,"{'correct': 0.249126933596437, 'intuitive': 0.6971692091113516, 't': 0.05370385729221143}",-22.92889976501465,-14.109477996826172,-29.066810607910156,intuitive,False,False,True,"{'correct': 0.00014781191895147007, 'intuitive': 0.9998518688915123, 't': 3.191895362227996e-07}"
crt3,10,"There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?",16 hours,15 hours,8 hours,"<s>[INST] You are a very cautious individual, so you tend to think carefully.

Your task is to answer the following question. There is a freezer filled with food, and the total volume of the frozen food doubles every hour. If it takes 16 hours for all the food to become frozen, how long would it take to freeze half of the food?[/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-6.042717456817627,-4.905285835266113,-7.105428218841553,intuitive,False,False,True,"{'correct': 0.22400099582693458, 'intuitive': 0.6986026453795854, 't': 0.07739635879347995}",-24.170869827270508,-14.71585750579834,-28.42171287536621,intuitive,False,False,True,"{'correct': 7.828991753697678e-05, 'intuitive': 0.9999205942778401, 't': 1.1158046228717987e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",0,,baseline,,,-8.347834587097168,-4.746982097625732,-9.286874771118164,intuitive,False,False,True,"{'correct': 0.026301634832329675, 'intuitive': 0.9634143484587044, 't': 0.010284016708965735}",-25.043502807617188,-14.240946769714355,-27.860624313354492,intuitive,False,False,True,"{'correct': 2.0346989331425737e-05, 'intuitive': 0.9999784367131167, 't': 1.216297551788224e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You tend to think shallowly, so you say what comes to mind first.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-8.020058631896973,-4.032081127166748,-8.6370210647583,intuitive,False,False,True,"{'correct': 0.018022806222868133, 'intuitive': 0.9722524306175879, 't': 0.009724763159543992}",-24.0601749420166,-12.096243858337402,-25.911062240600586,intuitive,False,False,True,"{'correct': 6.369825682004257e-06, 'intuitive': 0.9999926294892784, 't': 1.0006850396957957e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You tend to think deeply, so you say what is most correct.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-8.414774894714355,-4.761906147003174,-9.314781188964844,intuitive,False,False,True,"{'correct': 0.025005147478934675, 'intuitive': 0.9648285822080445, 't': 0.010166270313020708}",-25.24432373046875,-14.285717964172363,-27.94434356689453,intuitive,False,False,True,"{'correct': 1.7407240048457248e-05, 'intuitive': 0.9999814229206644, 't': 1.1698392871801219e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You tend to think quickly, so you say what comes to mind first.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-7.973812580108643,-4.1639723777771,-8.689318656921387,intuitive,False,False,True,"{'correct': 0.021444423860388098, 'intuitive': 0.9680704407719014, 't': 0.010485135367710662}",-23.921438217163086,-12.491917610168457,-26.067955017089844,intuitive,False,False,True,"{'correct': 1.0869685964939636e-05, 'intuitive': 0.9999878597498898, 't': 1.2705641452777788e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You tend to think carefully, so you say what is most correct.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-8.362868309020996,-4.607757568359375,-9.167036056518555,intuitive,False,False,True,"{'correct': 0.022631391412059068, 'intuitive': 0.9672419623057693, 't': 0.010126646282171567}",-25.088603973388672,-13.823272705078125,-27.501108169555664,intuitive,False,False,True,"{'correct': 1.2809221391379771e-05, 'intuitive': 0.9999860431919995, 't': 1.1475866092573346e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] Your last meal was one day ago, so you are starving.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-7.881851673126221,-4.5992865562438965,-9.192876815795898,intuitive,False,False,True,"{'correct': 0.03582486457870393, 'intuitive': 0.9545187726659454, 't': 0.00965636275535069}",-23.64555549621582,-13.797859191894531,-27.578630447387695,intuitive,False,False,True,"{'correct': 5.2865996869634376e-05, 'intuitive': 0.9999460987091765, 't': 1.0352939538010827e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] Your last meal was one hour ago, so you are well-fed.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-7.480496883392334,-4.52271032333374,-9.29007339477539,intuitive,False,False,True,"{'correct': 0.04897392873208874, 'intuitive': 0.9430078903459744, 't': 0.008018180921936907}",-22.441490173339844,-13.568131446838379,-27.870220184326172,intuitive,False,False,True,"{'correct': 0.0001400516320948395, 'intuitive': 0.999859333728094, 't': 6.146398111413817e-07}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You didn't have coffee this morning, so you feel very groggy.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-8.617292404174805,-4.79217529296875,-9.415764808654785,intuitive,False,False,True,"{'correct': 0.021146931714576992, 'intuitive': 0.969336613167551, 't': 0.009516455117872033}",-25.851877212524414,-14.37652587890625,-28.247295379638672,intuitive,False,False,True,"{'correct': 1.0382772012165809e-05, 'intuitive': 0.9999886709986135, 't': 9.462293742427412e-07}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You just had your morning coffee, so you feel very alert.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-8.481553077697754,-4.857314586639404,-9.50049114227295,intuitive,False,False,True,"{'correct': 0.025735298197579498, 'intuitive': 0.9649748234739149, 't': 0.00928987832850567}",-25.444660186767578,-14.571943283081055,-28.501474380493164,intuitive,False,False,True,"{'correct': 1.8968387799180113e-05, 'intuitive': 0.9999801393902917, 't': 8.922219091618249e-07}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You slept two hours last night, so you are very tired.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-8.15844440460205,-4.524438381195068,-9.216202735900879,intuitive,False,False,True,"{'correct': 0.02550276704521292, 'intuitive': 0.9656418224689077, 't': 0.008855410485879513}",-24.475332260131836,-13.573314666748047,-27.648609161376953,intuitive,False,False,True,"{'correct': 1.842067679434394e-05, 'intuitive': 0.9999808081198069, 't': 7.712033986525803e-07}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You slept nine hours last night, so you are very well-rested.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.913633346557617,-4.587883472442627,-9.153155326843262,intuitive,False,False,True,"{'correct': 0.0343531940185513, 'intuitive': 0.9557007805366061, 't': 0.009946025444842533}",-23.74090003967285,-13.763650894165039,-27.45946502685547,intuitive,False,False,True,"{'correct': 4.6442446753416955e-05, 'intuitive': 0.9999524304522408, 't': 1.1271010057441518e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You are in a noisy environment, so you feel very distracted.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-8.873018264770508,-4.763505458831787,-9.485808372497559,intuitive,False,False,True,"{'correct': 0.01601053649634662, 'intuitive': 0.9753143628473475, 't': 0.00867510065630589}",-26.619054794311523,-14.290515899658203,-28.457426071166992,intuitive,False,False,True,"{'correct': 4.423656143465314e-06, 'intuitive': 0.999994872644976, 't': 7.036988804824143e-07}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You are in a quiet environment, so you feel very focused.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-8.71412181854248,-4.933131694793701,-9.567225456237793,intuitive,False,False,True,"{'correct': 0.02208210538926458, 'intuitive': 0.968508920448587, 't': 0.009408974162148342}",-26.142366409301758,-14.799394607543945,-28.701677322387695,intuitive,False,False,True,"{'correct': 1.1852347946539803e-05, 'intuitive': 0.9999872307777834, 't': 9.168742700776353e-07}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You are in a dark room, so you can't see very well.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-8.448124885559082,-4.694289684295654,-9.164644241333008,intuitive,False,False,True,"{'correct': 0.0226383034521184, 'intuitive': 0.9663040303730591, 't': 0.011057666174822492}",-25.344375610351562,-14.082869529724121,-27.493932723999023,intuitive,False,False,True,"{'correct': 1.285830775674835e-05, 'intuitive': 0.9999856432395965, 't': 1.4984526467266233e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You are in a well-lit room, so you can see things clearly.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-8.745758056640625,-4.792905807495117,-9.383557319641113,intuitive,False,False,True,"{'correct': 0.018652483059096503, 'intuitive': 0.9714905351621264, 't': 0.009856981778777092}",-26.237274169921875,-14.378717422485352,-28.150671005249023,intuitive,False,False,True,"{'correct': 7.07767658797413e-06, 'intuitive': 0.9999918778123914, 't': 1.0445110205416296e-06}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-9.127612113952637,-4.9348063468933105,-9.558854103088379,intuitive,False,False,True,"{'correct': 0.014736656539340134, 'intuitive': 0.9756889130820311, 't': 0.009574430378628708}",-27.382835388183594,-14.804418563842773,-28.676563262939453,intuitive,False,False,True,"{'correct': 3.4455699832712193e-06, 'intuitive': 0.9999956094944449, 't': 9.44935571945934e-07}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-8.899702072143555,-4.943130016326904,-9.622269630432129,intuitive,False,False,True,"{'correct': 0.01860004281137566, 'intuitive': 0.9723695602510266, 't': 0.009030396937597659}",-26.699106216430664,-14.829389572143555,-28.86680793762207,intuitive,False,False,True,"{'correct': 6.999131805181279e-06, 'intuitive': 0.9999921998852365, 't': 8.009829583090237e-07}"
crt3,11,"A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?",6 hours,5 hours,3 hours,"<s>[INST] You just got in an argument, so you feel very emotional.

Your task is to answer the following question. A pot of water is boiling on the stove, and with each passing hour, the overall volume of the evaporated water doubles. If the entire pot takes 6 hours to evaporate completely, how long does it take for half of the pot to evaporate?[/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-8.086705207824707,-4.859703540802002,-9.428627967834473,intuitive,False,False,True,"{'correct': 0.03778530310821473, 'intuitive': 0.952339784289467, 't': 0.009874912602318387}",-24.260114669799805,-14.579111099243164,-28.2858829498291,intuitive,False,False,True,"{'correct': 6.245482002674405e-05, 'intuitive': 0.9999364303798405, 't': 1.1148001327859394e-06}"
