task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You just got in an argument, so you feel very emotional.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-9.49348258972168,-8.322090148925781,-6.049658298492432,-7.5342793464660645,-7.595817565917969,-6.657691955566406,-5.713871002197266,-5.688615322113037,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05932717061090094, 'intuitive_money_fmt': 0.15159204534198584, 'total_cost_money_fmt': 0.3895584638700955, 'more_money_fmt': 0.39952232017701766}",-37.97393035888672,-33.288360595703125,-30.248291015625,-22.60283851623535,-37.979087829589844,-33.28845977783203,-34.283226013183594,-34.131690979003906,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.005074268750743453, 'intuitive_money_fmt': 0.5526973022454076, 'total_cost_money_fmt': 0.20439292463236713, 'more_money_fmt': 0.2378355043714817}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You just meditated, so you feel very calm.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-9.534292221069336,-9.065401077270508,-5.5215044021606445,-6.889841556549072,-7.628134250640869,-7.2523345947265625,-5.891479969024658,-5.886523723602295,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.07224913853389726, 'intuitive_money_fmt': 0.1052059712295027, 'total_cost_money_fmt': 0.41025326361786424, 'more_money_fmt': 0.4122916266187359}",-38.137168884277344,-36.26160430908203,-27.607521057128906,-20.669525146484375,-38.14067077636719,-36.26167297363281,-35.348880767822266,-35.31914138793945,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.024594402676728255, 'intuitive_money_fmt': 0.1610180847501219, 'total_cost_money_fmt': 0.40113935760261965, 'more_money_fmt': 0.41324815497053013}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are under time pressure, so you feel very rushed.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-8.808538436889648,-8.719295501708984,-6.129614353179932,-6.962549209594727,-7.047062873840332,-6.975438594818115,-6.1120171546936035,-5.264251708984375,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.09462410876146464, 'intuitive_money_fmt': 0.10165010490529586, 'total_cost_money_fmt': 0.24103882310117222, 'more_money_fmt': 0.5626869632320672}",-35.234153747558594,-34.87718200683594,-30.6480712890625,-20.88764762878418,-35.235313415527344,-34.877193450927734,-36.67210388183594,-31.58551025390625,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.02430994982954526, 'intuitive_money_fmt': 0.03477871943165814, 'total_cost_money_fmt': 0.005778217581590116, 'more_money_fmt': 0.9351331131572065}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are not under time pressure, so you feel very relaxed.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-9.130513191223145,-9.504648208618164,-6.275511741638184,-7.220848083496094,-7.304681301116943,-7.6037278175354,-6.217233180999756,-6.238826274871826,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.13137947508233988, 'intuitive_money_fmt': 0.09742115416536744, 'total_cost_money_fmt': 0.38976266872577847, 'more_money_fmt': 0.3814367020265143}",-36.52205276489258,-38.018592834472656,-31.3775577545166,-21.66254425048828,-36.523406982421875,-38.018638610839844,-37.30339813232422,-37.43295669555664,correct_money_fmt,False,True,False,"{'correct_money_fmt': 0.4795444896182762, 'intuitive_money_fmt': 0.10751227692016771, 'total_cost_money_fmt': 0.21982802222016853, 'more_money_fmt': 0.19311521124138764}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very impatient person.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-9.798086166381836,-9.71635627746582,-6.668318271636963,-8.179773330688477,-7.838623046875,-7.7730865478515625,-6.575138568878174,-5.524033069610596,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.06358802611272744, 'intuitive_money_fmt': 0.06789495171487053, 'total_cost_money_fmt': 0.22495708753552587, 'more_money_fmt': 0.6435599346368762}",-39.192344665527344,-38.86542510986328,-33.341590881347656,-24.53931999206543,-39.193115234375,-38.86543273925781,-39.45083236694336,-33.14419937133789,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.002342940707968923, 'intuitive_money_fmt': 0.003251411950456393, 'total_cost_money_fmt': 0.0018106569235274536, 'more_money_fmt': 0.9925949904180473}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very patient person.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-10.716503143310547,-10.751033782958984,-6.543880462646484,-7.790049076080322,-8.573793411254883,-8.60083293914795,-7.001988887786865,-6.878337383270264,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.08171414804256719, 'intuitive_money_fmt': 0.0795342407057198, 'total_cost_money_fmt': 0.39348056675041515, 'more_money_fmt': 0.44527104450129795}",-42.86601257324219,-43.00413513183594,-32.71940231323242,-23.370147705078125,-42.86896514892578,-43.00416564941406,-42.011932373046875,-41.270023345947266,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.10896221021477351, 'intuitive_money_fmt': 0.09518293069993672, 'total_cost_money_fmt': 0.25673229870145625, 'more_money_fmt': 0.5391225603838335}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very impulsive person.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-10.349852561950684,-10.500957489013672,-6.535707950592041,-7.640437602996826,-8.280187606811523,-8.400789260864258,-6.878533840179443,-6.2640228271484375,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.07430652683158091, 'intuitive_money_fmt': 0.06586433775922954, 'total_cost_money_fmt': 0.3018265633309275, 'more_money_fmt': 0.5580025720782621}",-41.399410247802734,-42.00382995605469,-32.67853927612305,-22.92131233215332,-41.400936126708984,-42.00394821166992,-41.271202087402344,-37.584136962890625,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.02077095267404202, 'intuitive_money_fmt': 0.011365056397393004, 'total_cost_money_fmt': 0.0236482601097809, 'more_money_fmt': 0.9442157308187841}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very thoughtful person.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-11.182818412780762,-11.140928268432617,-6.524092197418213,-8.193318367004395,-8.947362899780273,-8.912760734558105,-7.161622524261475,-7.448305606842041,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.08014960510561216, 'intuitive_money_fmt': 0.08297149518660067, 'total_cost_money_fmt': 0.4780117566162082, 'more_money_fmt': 0.35886714309157897}",-44.73127365112305,-44.56371307373047,-32.620460510253906,-24.5799560546875,-44.736812591552734,-44.563804626464844,-42.96973419189453,-44.68983459472656,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.11000252246214827, 'intuitive_money_fmt': 0.13077931209355959, 'total_cost_money_fmt': 0.6439246374488824, 'more_money_fmt': 0.11529352799540979}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very spontaneous person.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-10.36822509765625,-10.625688552856445,-6.807286739349365,-7.102607250213623,-8.294967651367188,-8.500564575195312,-6.876071453094482,-6.489962100982666,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.08314817085981548, 'intuitive_money_fmt': 0.06769601282928361, 'total_cost_money_fmt': 0.3436145055456529, 'more_money_fmt': 0.505541310765248}",-41.472900390625,-42.50275421142578,-34.036434173583984,-21.30782127380371,-41.47483825683594,-42.50282287597656,-41.25642776489258,-38.93977355957031,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.06570702878845724, 'intuitive_money_fmt': 0.023505190843348886, 'total_cost_money_fmt': 0.08174596042485192, 'more_money_fmt': 0.829041819943342}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very deliberate person.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-10.407646179199219,-10.380849838256836,-6.0854291915893555,-7.116132736206055,-8.327028274536133,-8.304693222045898,-6.704624176025391,-6.678582668304443,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.08138860800906492, 'intuitive_money_fmt': 0.08322687936614342, 'total_cost_money_fmt': 0.4122538955900012, 'more_money_fmt': 0.42313061703479043}",-41.630584716796875,-41.523399353027344,-30.427146911621094,-21.348398208618164,-41.63513946533203,-41.523468017578125,-40.227745056152344,-40.071495056152344,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.09107768131681965, 'intuitive_money_fmt': 0.1018380932391832, 'total_cost_money_fmt': 0.3720793702479667, 'more_money_fmt': 0.4350048551960305}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very carefree person.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-10.356695175170898,-10.305116653442383,-6.5409836769104,-7.313779830932617,-8.285673141479492,-8.244108200073242,-7.002358913421631,-6.583288192749023,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.08978241547693665, 'intuitive_money_fmt': 0.09359285815382623, 'total_cost_money_fmt': 0.3239869915498025, 'more_money_fmt': 0.4926377348194347}",-41.426780700683594,-41.22046661376953,-32.704917907714844,-21.94133949279785,-41.428367614746094,-41.22053909301758,-42.01415252685547,-39.49972915649414,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.10343607306989519, 'intuitive_money_fmt': 0.12733001916631553, 'total_cost_money_fmt': 0.05757962993960515, 'more_money_fmt': 0.7116542778241841}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very cautious person.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-10.053322792053223,-10.20827865600586,-6.001870155334473,-6.905126094818115,-8.042990684509277,-8.166631698608398,-6.634456157684326,-6.254706859588623,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0836621490137865, 'intuitive_money_fmt': 0.07393199166306835, 'total_cost_money_fmt': 0.34217461603959476, 'more_money_fmt': 0.5002312432835503}",-40.21329116821289,-40.83311462402344,-30.009349822998047,-20.715377807617188,-40.2149543762207,-40.833160400390625,-39.80673599243164,-37.52824020385742,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05641304773611312, 'intuitive_money_fmt': 0.030401576037809363, 'total_cost_money_fmt': 0.0848528736378239, 'more_money_fmt': 0.8283325025882536}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very impatient individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-10.438554763793945,-10.330665588378906,-6.713314056396484,-7.386997699737549,-8.350924491882324,-8.264533042907715,-7.293612957000732,-5.7546162605285645,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05439814678322497, 'intuitive_money_fmt': 0.05930665559869668, 'total_cost_money_fmt': 0.1565916750711407, 'more_money_fmt': 0.7297035225469377}",-41.75421905517578,-41.322662353515625,-33.56657028198242,-22.160993576049805,-41.75462341308594,-41.32266616821289,-43.76167678833008,-34.5276985168457,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.000725342341154486, 'intuitive_money_fmt': 0.0011172225105820055, 'total_cost_money_fmt': 9.747445686972953e-05, 'more_money_fmt': 0.9980599606913938}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very patient individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-10.262859344482422,-10.413347244262695,-6.28975772857666,-7.528530120849609,-8.211324691772461,-8.330694198608398,-6.758150577545166,-6.7910003662109375,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.09706278436484642, 'intuitive_money_fmt': 0.0861412614564353, 'total_cost_money_fmt': 0.4151052675617525, 'more_money_fmt': 0.4016906866169657}",-41.05143737792969,-41.65338897705078,-31.448789596557617,-22.585590362548828,-41.05662536621094,-41.653472900390625,-40.54890441894531,-40.746002197265625,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.2185162006146632, 'intuitive_money_fmt': 0.12030288715239279, 'total_cost_money_fmt': 0.36306471758869985, 'more_money_fmt': 0.29811619464424416}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very impulsive individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-9.89467716217041,-10.063901901245117,-6.760660648345947,-7.142274856567383,-7.915910243988037,-8.051130294799805,-6.789193630218506,-5.98011589050293,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.08411434213250106, 'intuitive_money_fmt': 0.07347586891866856, 'total_cost_money_fmt': 0.2595355540017198, 'more_money_fmt': 0.5828742349471105}",-39.57870864868164,-40.25560760498047,-33.80330276489258,-21.42682456970215,-39.579551696777344,-40.25564956665039,-40.73516082763672,-35.88069534301758,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.023682912244233897, 'intuitive_money_fmt': 0.012045075640440588, 'total_cost_money_fmt': 0.007456936364618659, 'more_money_fmt': 0.9568150757507069}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very thoughtful individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-10.686651229858398,-10.766995429992676,-5.980215549468994,-7.8316826820373535,-8.550731658935547,-8.61362361907959,-6.881834506988525,-7.128664016723633,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.0877882905264366, 'intuitive_money_fmt': 0.08243714847265868, 'total_cost_money_fmt': 0.4658321044808104, 'more_money_fmt': 0.36394245652009427}",-42.746604919433594,-43.0679817199707,-29.901077270507812,-23.49504852294922,-42.753658294677734,-43.068119049072266,-41.29100799560547,-42.7719841003418,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.14225944282278005, 'intuitive_money_fmt': 0.1038753578619971, 'total_cost_money_fmt': 0.614189032789944, 'more_money_fmt': 0.13967616652527887}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very spontaneous individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-10.02090072631836,-9.941043853759766,-6.465680122375488,-6.657810211181641,-8.016942024230957,-7.952840328216553,-6.7611846923828125,-6.068398952484131,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.07939563065859805, 'intuitive_money_fmt': 0.08465168664142894, 'total_cost_money_fmt': 0.278718042119905, 'more_money_fmt': 0.5572346405800679}",-40.08360290527344,-39.76417541503906,-32.328399658203125,-19.973430633544922,-40.08470916748047,-39.76420211791992,-40.567108154296875,-36.41039276123047,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.02357554986565485, 'intuitive_money_fmt': 0.03248301060075721, 'total_cost_money_fmt': 0.014553203854027795, 'more_money_fmt': 0.9293882356795601}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very deliberate individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-10.119161605834961,-10.430034637451172,-5.8970160484313965,-7.044620990753174,-8.096189498901367,-8.344045639038086,-6.6068501472473145,-6.598916530609131,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.09359684030142612, 'intuitive_money_fmt': 0.0730497331573789, 'total_cost_money_fmt': 0.4150238452876204, 'more_money_fmt': 0.41832958125357456}",-40.476646423339844,-41.72013854980469,-29.48508071899414,-21.13386344909668,-40.48094940185547,-41.72023010253906,-39.6411018371582,-39.59349822998047,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.16571279119922452, 'intuitive_money_fmt': 0.047989172651148555, 'total_cost_money_fmt': 0.38379312908304963, 'more_money_fmt': 0.4025049070665772}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very carefree individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-10.230551719665527,-10.297771453857422,-7.162242889404297,-7.265650272369385,-8.184621810913086,-8.238227844238281,-7.172980785369873,-6.3279852867126465,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.09008941859623397, 'intuitive_money_fmt': 0.08538724073586006, 'total_cost_money_fmt': 0.2477558393845393, 'more_money_fmt': 0.5767675012833667}",-40.92220687866211,-41.19108581542969,-35.811214447021484,-21.796951293945312,-40.92311096191406,-41.191139221191406,-43.03788375854492,-37.96791076660156,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.04741333230969667, 'intuitive_money_fmt': 0.03626580195186652, 'total_cost_money_fmt': 0.005720925911187542, 'more_money_fmt': 0.9105999398272493}"
crt1,16,A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You are a very cautious individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A set of wine glasses and a pencil together cost $12. The set of wine glasses costs $10 more than the pencil. How much does the pencil cost? [/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-9.70045280456543,-9.973381042480469,-5.854537010192871,-6.686918258666992,-7.7610368728637695,-7.978724479675293,-6.422756671905518,-6.2300190925598145,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.09765875487792823, 'intuitive_money_fmt': 0.07855442543360587, 'total_cost_money_fmt': 0.3723221633329521, 'more_money_fmt': 0.4514646563555138}",-38.80181121826172,-39.893524169921875,-29.272686004638672,-20.060754776000977,-38.80518341064453,-39.89362335205078,-38.53654098510742,-37.3801155090332,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.14699248493215847, 'intuitive_money_fmt': 0.04949845817724925, 'total_cost_money_fmt': 0.19229369949059869, 'more_money_fmt': 0.6112153573999936}"
crt1,17,A wallet and a camera together cost $52. The wallet costs $50 more than the camera. How much does the camera cost?,52.0,50,$1.0,$2.0,$52.00,$50.00,$1.00,$2.00,<s>[INST] Your task is to answer the following question. A wallet and a camera together cost $52. The wallet costs $50 more than the camera. How much does the camera cost? [/INST],0,,baseline,,,-10.177430152893066,-10.618569374084473,-7.215594291687012,-8.455538749694824,-8.143482208251953,-8.495230674743652,-6.909271717071533,-7.135105133056641,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12689919348316503, 'intuitive_money_fmt': 0.0892681313740829, 'total_cost_money_fmt': 0.4359831127394489, 'more_money_fmt': 0.3478495624033032}",-40.709720611572266,-42.47427749633789,-36.077972412109375,-25.36661720275879,-40.717411041259766,-42.47615432739258,-41.455631256103516,-42.810630798339844,correct_money_fmt,False,True,False,"{'correct_money_fmt': 0.5638521460376309, 'intuitive_money_fmt': 0.09712985344721063, 'total_cost_money_fmt': 0.2695009323427265, 'more_money_fmt': 0.06951706817243192}"
crt1,17,A wallet and a camera together cost $52. The wallet costs $50 more than the camera. How much does the camera cost?,52.0,50,$1.0,$2.0,$52.00,$50.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You tend to think shallowly, so you say what comes to mind first.
<</SYS>>

Your task is to answer the following question. A wallet and a camera together cost $52. The wallet costs $50 more than the camera. How much does the camera cost? [/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-11.118725776672363,-10.791175842285156,-7.267004489898682,-6.612926483154297,-8.895163536071777,-8.632946968078613,-6.888108730316162,-6.064540386199951,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.037457110974258315, 'intuitive_money_fmt': 0.048687052829425655, 'total_cost_money_fmt': 0.2787321756425225, 'more_money_fmt': 0.6351236605537935}",-44.47490310668945,-43.164703369140625,-36.33502197265625,-19.83877944946289,-44.4758186340332,-43.16473388671875,-41.328651428222656,-36.38724136352539,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.0003044111657039868, 'intuitive_money_fmt': 0.001129425136675322, 'total_cost_money_fmt': 0.007083663611832663, 'more_money_fmt': 0.9914825000857881}"
crt1,17,A wallet and a camera together cost $52. The wallet costs $50 more than the camera. How much does the camera cost?,52.0,50,$1.0,$2.0,$52.00,$50.00,$1.00,$2.00,"<s>[INST] <<SYS>>
You tend to think deeply, so you say what is most correct.
<</SYS>>

Your task is to answer the following question. A wallet and a camera together cost $52. The wallet costs $50 more than the camera. How much does the camera cost? [/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-11.127159118652344,-11.10031509399414,-7.353720188140869,-7.762051105499268,-8.909271240234375,-8.88142204284668,-6.983543395996094,-6.723169803619385,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.05621506125996909, 'intuitive_money_fmt': 0.057802608957519465, 'total_cost_money_fmt': 0.3856431882484604, 'more_money_fmt': 0.500339141534051}",-44.508636474609375,-44.40126037597656,-36.76860046386719,-23.28615379333496,-44.546356201171875,-44.407108306884766,-41.90126037597656,-40.339019775390625,more_money_fmt,True,False,False,"{'correct_money_fmt': 0.011988744043966559, 'intuitive_money_fmt': 0.013779970262235727, 'total_cost_money_fmt': 0.16885899853010594, 'more_money_fmt': 0.8053722871636918}"
