task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You tend to think deeply, so you say what is most correct.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-7.129744052886963,-8.090621948242188,-6.267828941345215,t,True,False,False,"{'correct': 0.26664905787306004, 'intuitive': 0.10200843525958342, 't': 0.6313425068673566}",-28.51897621154785,-24.271865844726562,-25.07131576538086,intuitive,False,False,True,"{'correct': 0.009772314128434392, 'intuitive': 0.6831153041588788, 't': 0.3071123817126869}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You tend to think quickly, so you say what comes to mind first.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-8.274377822875977,-7.218339443206787,-6.322250843048096,t,True,False,False,"{'correct': 0.09158673054607956, 'intuitive': 0.2633080864145385, 't': 0.645105183039382}",-33.097511291503906,-21.655017852783203,-25.289003372192383,intuitive,False,False,True,"{'correct': 1.0453519260126567e-05, 'intuitive': 0.9742586791835771, 't': 0.025730867297162778}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You tend to think carefully, so you say what is most correct.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-7.6321611404418945,-8.150795936584473,-6.513257026672363,t,True,False,False,"{'correct': 0.2147383494961087, 'intuitive': 0.1278407708466963, 't': 0.657420879657195}",-30.528644561767578,-24.4523868560791,-26.053028106689453,intuitive,False,False,True,"{'correct': 0.001907503267439182, 'intuitive': 0.8305207409611455, 't': 0.16757175577141534}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
Your last meal was one day ago, so you are starving.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-6.539585113525391,-7.5390944480896,-5.346753120422363,t,True,False,False,"{'correct': 0.21438693322498056, 'intuitive': 0.07890725275381609, 't': 0.7067058140212034}",-26.158340454101562,-22.61728286743164,-21.387012481689453,t,True,False,False,"{'correct': 0.00651129290567253, 'intuitive': 0.22466168000924616, 't': 0.7688270270850812}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
Your last meal was one hour ago, so you are well-fed.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-7.372920036315918,-8.517420768737793,-6.688153266906738,t,True,False,False,"{'correct': 0.30287500620629987, 'intuitive': 0.09643020353345488, 't': 0.6006947902602453}",-29.491680145263672,-25.552263259887695,-26.752613067626953,intuitive,False,False,True,"{'correct': 0.014735967394726239, 'intuitive': 0.7572611334378789, 't': 0.22800289916739494}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You didn't have coffee this morning, so you feel very groggy.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-6.54304838180542,-7.811189651489258,-5.80899715423584,t,True,False,False,"{'correct': 0.297189327729495, 'intuitive': 0.08361543507444312, 't': 0.6191952371960618}",-26.17219352722168,-23.433568954467773,-23.23598861694336,t,True,False,False,"{'correct': 0.02832067445266297, 'intuitive': 0.4379990128972819, 't': 0.5336803126500551}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You just had your morning coffee, so you feel very alert.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-7.002358436584473,-7.726596355438232,-6.417161464691162,t,True,False,False,"{'correct': 0.30487448068108747, 'intuitive': 0.14777077186121304, 't': 0.5473547474576995}",-28.00943374633789,-23.17978858947754,-25.66864585876465,intuitive,False,False,True,"{'correct': 0.007323005305886686, 'intuitive': 0.9165952239901944, 't': 0.07608177070391896}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You slept two hours last night, so you are very tired.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-6.436882972717285,-7.343780517578125,-5.256490707397461,t,True,False,False,"{'correct': 0.21461871017569903, 'intuitive': 0.08665766467476398, 't': 0.698723625149537}",-25.74753189086914,-22.031341552734375,-21.025962829589844,t,True,False,False,"{'correct': 0.006474508458342042, 'intuitive': 0.26615079032040684, 't': 0.727374701221251}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You slept nine hours last night, so you are very well-rested.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.494495868682861,-8.9606294631958,-6.547842979431152,t,True,False,False,"{'correct': 0.2626129271786476, 'intuitive': 0.060615315598094424, 't': 0.6767717572232579}",-29.977983474731445,-26.881887435913086,-26.19137191772461,t,True,False,False,"{'correct': 0.014876933384986314, 'intuitive': 0.3289507216293383, 't': 0.6561723449856753}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are in a noisy environment, so you feel very distracted.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.754044532775879,-7.5381646156311035,-5.216253757476807,t,True,False,False,"{'correct': 0.06714724847133914, 'intuitive': 0.08332660312390457, 't': 0.8495261484047563}",-31.016178131103516,-22.61449432373047,-20.865015029907227,t,True,False,False,"{'correct': 3.324860964288269e-05, 'intuitive': 0.1481079617875899, 't': 0.8518587896027672}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are in a quiet environment, so you feel very focused.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-8.233070373535156,-8.771815299987793,-7.5150675773620605,t,True,False,False,"{'correct': 0.2751929298114502, 'intuitive': 0.160569599157217, 't': 0.5642374710313328}",-32.932281494140625,-26.315444946289062,-30.060270309448242,intuitive,False,False,True,"{'correct': 0.0013050588753260647, 'intuitive': 0.9756312552702284, 't': 0.023063685854445314}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are in a dark room, so you can't see very well.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.56781005859375,-7.379545211791992,-5.593505859375,t,True,False,False,"{'correct': 0.2442950982895183, 'intuitive': 0.10848823788953213, 't': 0.6472166638209496}",-26.271240234375,-22.138635635375977,-22.3740234375,intuitive,False,False,True,"{'correct': 0.008880582521055174, 'intuitive': 0.5536162477152997, 't': 0.43750316976364517}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are in a well-lit room, so you can see things clearly.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.878164768218994,-9.026135444641113,-7.069423198699951,t,True,False,False,"{'correct': 0.28071271418178695, 'intuitive': 0.0890645244147624, 't': 0.6302227614034506}",-31.512659072875977,-27.078407287597656,-28.277692794799805,intuitive,False,False,True,"{'correct': 0.00903386842167916, 'intuitive': 0.7614560515078772, 't': 0.22951008007044352}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are in a room that is sweltering, so you feel very uncomfortable.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.580898284912109,-8.512690544128418,-6.673142910003662,t,True,False,False,"{'correct': 0.2582244743222302, 'intuitive': 0.10170098648302961, 't': 0.6400745391947402}",-30.323593139648438,-25.538070678710938,-26.69257164001465,intuitive,False,False,True,"{'correct': 0.006308540152025163, 'intuitive': 0.7555354899474794, 't': 0.23815596990049528}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are in a room with a pleasant temperature, so you feel very comfortable.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-8.096969604492188,-9.042587280273438,-7.025454044342041,t,True,False,False,"{'correct': 0.23211329979724157, 'intuitive': 0.09016198968536897, 't': 0.6777247105173895}",-32.38787841796875,-27.127761840820312,-28.101816177368164,intuitive,False,False,True,"{'correct': 0.0037568048798347705, 'intuitive': 0.7231997094292076, 't': 0.27304348569095754}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You just got in an argument, so you feel very emotional.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-8.026893615722656,-7.848773956298828,-5.5952301025390625,t,True,False,False,"{'correct': 0.07367697288746795, 'intuitive': 0.08804164718036946, 't': 0.8382813799321625}",-32.107574462890625,-23.546321868896484,-22.38092041015625,t,True,False,False,"{'correct': 4.548636960098865e-05, 'intuitive': 0.23767638627555568, 't': 0.7622781273548433}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You just meditated, so you feel very calm.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-6.763372898101807,-7.8286824226379395,-5.75759220123291,t,True,False,False,"{'correct': 0.24517843932066588, 'intuitive': 0.08449368050702845, 't': 0.6703278801723056}",-27.053491592407227,-23.486047744750977,-23.03036880493164,t,True,False,False,"{'correct': 0.010834090204361543, 'intuitive': 0.3838076481846035, 't': 0.6053582616110349}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are under time pressure, so you feel very rushed.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.348390579223633,-7.46192741394043,-5.2548627853393555,t,True,False,False,"{'correct': 0.2318474649158988, 'intuitive': 0.0761376466213342, 't': 0.692014888462767}",-25.39356231689453,-22.38578224182129,-21.019451141357422,t,True,False,False,"{'correct': 0.009939204250976228, 'intuitive': 0.201193481040058, 't': 0.7888673147089657}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are not under time pressure, so you feel very relaxed.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-7.265560626983643,-7.902635097503662,-6.028440475463867,t,True,False,False,"{'correct': 0.2010246859583259, 'intuitive': 0.10630935059782036, 't': 0.6926659634438537}",-29.06224250793457,-23.707904815673828,-24.11376190185547,intuitive,False,False,True,"{'correct': 0.002828978657108885, 'intuitive': 0.5983964177297956, 't': 0.3987746036130955}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very impatient person.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-7.471923351287842,-7.648637771606445,-5.5517425537109375,t,True,False,False,"{'correct': 0.11547062947718804, 'intuitive': 0.09676658970843133, 't': 0.7877627808143807}",-29.887693405151367,-22.945913314819336,-22.20697021484375,t,True,False,False,"{'correct': 0.0003123247032157504, 'intuitive': 0.32313434754784265, 't': 0.6765533277489416}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very patient person.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-7.08665657043457,-8.005927085876465,-6.056207656860352,t,True,False,False,"{'correct': 0.2380310029303765, 'intuitive': 0.09492911110485014, 't': 0.6670398859647734}",-28.34662628173828,-24.01778221130371,-24.224830627441406,intuitive,False,False,True,"{'correct': 0.0072188389430722245, 'intuitive': 0.5475962247406987, 't': 0.44518493631622913}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very impulsive person.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-6.297916412353516,-7.7653069496154785,-5.515003204345703,t,True,False,False,"{'correct': 0.2925376970340203, 'intuitive': 0.06743761847674731, 't': 0.6400246844892324}",-25.191665649414062,-23.295921325683594,-22.060012817382812,t,True,False,False,"{'correct': 0.03271253710594623, 'intuitive': 0.21778377785654462, 't': 0.7495036850375091}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very thoughtful person.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-6.8066725730896,-8.094621658325195,-5.942379951477051,t,True,False,False,"{'correct': 0.2740354753822411, 'intuitive': 0.07558882728055574, 't': 0.650375697337203}",-27.2266902923584,-24.283864974975586,-23.769519805908203,t,True,False,False,"{'correct': 0.01934369087421187, 'intuitive': 0.3669375355397522, 't': 0.613718773586036}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very spontaneous person.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.513559341430664,-7.752351760864258,-5.960768222808838,t,True,False,False,"{'correct': 0.3302693830901117, 'intuitive': 0.09569023105605964, 't': 0.5740403858538285}",-26.054237365722656,-23.257055282592773,-23.84307289123535,intuitive,False,False,True,"{'correct': 0.037700695010872184, 'intuitive': 0.618230034751035, 't': 0.34406927023809286}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very deliberate person.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-6.867823600769043,-8.168355941772461,-6.6652398109436035,t,True,False,False,"{'correct': 0.4004886861449174, 'intuitive': 0.10908781234964932, 't': 0.4904235015054333}",-27.471294403076172,-24.505067825317383,-26.660959243774414,intuitive,False,False,True,"{'correct': 0.044116670389271154, 'intuitive': 0.8566798705062544, 't': 0.09920345910447444}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very carefree person.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-6.916377544403076,-7.756112575531006,-5.553321361541748,t,True,False,False,"{'correct': 0.18726788413699785, 'intuitive': 0.08086694066577287, 't': 0.7318651751972293}",-27.665510177612305,-23.26833724975586,-22.213285446166992,t,True,False,False,"{'correct': 0.003169597292511462, 'intuitive': 0.2574376283112105, 't': 0.7393927743962779}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very cautious person.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-6.40261697769165,-7.599345684051514,-5.429670333862305,t,True,False,False,"{'correct': 0.2532985727093735, 'intuitive': 0.07654204638938904, 't': 0.6701593809012375}",-25.6104679107666,-22.798036575317383,-21.71868133544922,t,True,False,False,"{'correct': 0.015004043759391003, 'intuitive': 0.2498226045474214, 't': 0.7351733516931875}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very impatient individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.7296223640441895,-7.134246826171875,-5.197567462921143,t,True,False,False,"{'correct': 0.15885866255166564, 'intuitive': 0.10599484173007064, 't': 0.7351464957182636}",-26.918489456176758,-21.402740478515625,-20.79026985168457,t,True,False,False,"{'correct': 0.0014120404774299847, 'intuitive': 0.35099949441664746, 't': 0.6475884651059225}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very patient individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-7.018716812133789,-7.963329792022705,-6.049528121948242,t,True,False,False,"{'correct': 0.24846972688887728, 'intuitive': 0.096612490571481, 't': 0.6549177825396417}",-28.074867248535156,-23.889989852905273,-24.19811248779297,intuitive,False,False,True,"{'correct': 0.008699225004337327, 'intuitive': 0.5714124838348204, 't': 0.4198882911608423}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very impulsive individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-6.383893966674805,-7.7173686027526855,-5.622103214263916,t,True,False,False,"{'correct': 0.29362809405628126, 'intuitive': 0.07738858927092586, 't': 0.628983316672793}",-25.53557586669922,-23.1521053314209,-22.488412857055664,t,True,False,False,"{'correct': 0.030396991924450875, 'intuitive': 0.3295783759519036, 't': 0.6400246321236455}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very thoughtful individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.579766273498535,-7.996395587921143,-5.841720104217529,t,True,False,False,"{'correct': 0.2999063204120629, 'intuitive': 0.07273631993039081, 't': 0.6273573596575464}",-26.31906509399414,-23.989187240600586,-23.366880416870117,t,True,False,False,"{'correct': 0.03286832769209315, 'intuitive': 0.3377774894142929, 't': 0.6293541828936139}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very spontaneous individual, so you tend to think quickly.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-6.519012928009033,-7.5005316734313965,-5.79788064956665,t,True,False,False,"{'correct': 0.29141755643217093, 'intuitive': 0.10920626080975826, 't': 0.5993761827580708}",-26.076051712036133,-22.50159454345703,-23.1915225982666,intuitive,False,False,True,"{'correct': 0.01832495643271636, 'intuitive': 0.6537474003629962, 't': 0.3279276432042874}"
crt3,8,"A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance?",12 hours,11 hours,6 hours,"<s>[INST] <<SYS>>
You are a very deliberate individual, so you tend to think carefully.
<</SYS>>

Your task is to answer the following question. A fly is traveling from point A to point B. With each passing hour, the total distance it covered doubles. If the fly reaches point B in 12 hours, how long does it take for the fly to cover half of the distance? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-6.641819953918457,-7.888026714324951,-6.380511283874512,t,True,False,False,"{'correct': 0.3866643945979841, 'intuitive': 0.11120222148153228, 't': 0.5021333839204837}",-26.567279815673828,-23.664079666137695,-25.522045135498047,intuitive,False,False,True,"{'correct': 0.045297108347414045, 'intuitive': 0.8258749308306719, 't': 0.12882796082191394}"
