task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] You are a very deliberate individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?[/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-5.354080677032471,-6.232545375823975,correct,False,True,False,"{'correct': 0.706503967968761, 'intuitive': 0.2934960320312389}",-21.416322708129883,-24.9301815032959,correct,False,True,False,"{'correct': 0.9710795320743976, 'intuitive': 0.02892046792560237}"
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] You are a very carefree individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?[/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-4.537026882171631,-5.665731430053711,correct,False,True,False,"{'correct': 0.7555997487678613, 'intuitive': 0.24440025123213868}",-18.148107528686523,-22.662925720214844,correct,False,True,False,"{'correct': 0.9891729139505308, 'intuitive': 0.010827086049469225}"
crt2,3,"How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?",60 minutes,50 minutes,"<s>[INST] You are a very cautious individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 50 bees to pollinate 50 flowers, if it takes 60 bees 60 minutes to pollinate 60 flowers?[/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-5.184021472930908,-6.3162126541137695,correct,False,True,False,"{'correct': 0.7562430470975139, 'intuitive': 0.24375695290248617}",-20.736085891723633,-25.264850616455078,correct,False,True,False,"{'correct': 0.9893212648780911, 'intuitive': 0.010678735121908815}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",0,,baseline,,,-6.942409515380859,-11.859692573547363,correct,False,True,False,"{'correct': 0.9927341892643489, 'intuitive': 0.007265810735651041}",-20.827228546142578,-35.579078674316406,correct,False,True,False,"{'correct': 0.9999996079398324, 'intuitive': 3.92060167570424e-07}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You tend to think shallowly, so you say what comes to mind first.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-4.789407253265381,-8.071000099182129,correct,False,True,False,"{'correct': 0.9637919103535078, 'intuitive': 0.036208089646492164}",-14.3682222366333,-24.213001251220703,correct,False,True,False,"{'correct': 0.9999469795058186, 'intuitive': 5.302049418137261e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You tend to think deeply, so you say what is most correct.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-6.12171745300293,-9.993843078613281,correct,False,True,False,"{'correct': 0.9796103131323827, 'intuitive': 0.02038968686761723}",-18.36515235900879,-29.981529235839844,correct,False,True,False,"{'correct': 0.9999909828829635, 'intuitive': 9.017117036530146e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You tend to think quickly, so you say what comes to mind first.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-4.720094203948975,-8.589794158935547,correct,False,True,False,"{'correct': 0.9795618065069097, 'intuitive': 0.02043819349309018}",-14.160283088684082,-25.76938247680664,correct,False,True,False,"{'correct': 0.9999909170222324, 'intuitive': 9.082977767591916e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You tend to think carefully, so you say what is most correct.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-5.865005970001221,-9.976092338562012,correct,False,True,False,"{'correct': 0.9838743396032341, 'intuitive': 0.016125660396765922}",-17.59501838684082,-29.92827796936035,correct,False,True,False,"{'correct': 0.9999955971741536, 'intuitive': 4.402825846458362e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] Your last meal was one day ago, so you are starving.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-5.762759685516357,-9.101551055908203,correct,False,True,False,"{'correct': 0.9657358711397439, 'intuitive': 0.03426412886025609}",-17.288278579711914,-27.30465316772461,correct,False,True,False,"{'correct': 0.999955339416649, 'intuitive': 4.466058335089443e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] Your last meal was one hour ago, so you are well-fed.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-6.3067946434021,-9.997586250305176,correct,False,True,False,"{'correct': 0.9756552151053477, 'intuitive': 0.024344784894652364}",-18.92038345336914,-29.992759704589844,correct,False,True,False,"{'correct': 0.9999844646391424, 'intuitive': 1.5535360857649585e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You didn't have coffee this morning, so you feel very groggy.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-6.163063049316406,-10.270881652832031,correct,False,True,False,"{'correct': 0.9838224124130032, 'intuitive': 0.016177587586996778}",-18.48918914794922,-30.812644958496094,correct,False,True,False,"{'correct': 0.9999955537977662, 'intuitive': 4.446202233858262e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You just had your morning coffee, so you feel very alert.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-6.126492023468018,-10.687644958496094,correct,False,True,False,"{'correct': 0.9896580693944063, 'intuitive': 0.010341930605593685}",-18.37947654724121,-32.06293487548828,correct,False,True,False,"{'correct': 0.9999988588333817, 'intuitive': 1.1411666183257793e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You slept two hours last night, so you are very tired.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-6.322474002838135,-10.635634422302246,correct,False,True,False,"{'correct': 0.9867857926171845, 'intuitive': 0.013214207382815604}",-18.967422485351562,-31.906902313232422,correct,False,True,False,"{'correct': 0.9999975986566049, 'intuitive': 2.40134339516089e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You slept nine hours last night, so you are very well-rested.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-6.523937225341797,-11.005738258361816,correct,False,True,False,"{'correct': 0.9888135330471891, 'intuitive': 0.011186466952810947}",-19.57181167602539,-33.017215728759766,correct,False,True,False,"{'correct': 0.9999985521132823, 'intuitive': 1.4478867178036913e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are in a noisy environment, so you feel very distracted.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-5.948126316070557,-10.184983253479004,correct,False,True,False,"{'correct': 0.9857529646023119, 'intuitive': 0.014247035397688106}",-17.844379425048828,-30.554950714111328,correct,False,True,False,"{'correct': 0.9999969809680009, 'intuitive': 3.0190319989747986e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are in a quiet environment, so you feel very focused.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-6.163410663604736,-10.99506664276123,correct,False,True,False,"{'correct': 0.9920897640396129, 'intuitive': 0.007910235960387018}",-18.490232467651367,-32.985198974609375,correct,False,True,False,"{'correct': 0.9999994931075641, 'intuitive': 5.068924359007659e-07}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are in a dark room, so you can't see very well.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.324713230133057,-10.157295227050781,correct,False,True,False,"{'correct': 0.9788053083187925, 'intuitive': 0.021194691681207443}",-18.974140167236328,-30.471885681152344,correct,False,True,False,"{'correct': 0.9999898471455643, 'intuitive': 1.0152854435687409e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are in a well-lit room, so you can see things clearly.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-6.155873775482178,-10.607659339904785,correct,False,True,False,"{'correct': 0.9884766039290142, 'intuitive': 0.011523396070985866}",-18.467620849609375,-31.822978973388672,correct,False,True,False,"{'correct': 0.9999984156870397, 'intuitive': 1.5843129603746448e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-6.547685146331787,-9.989078521728516,correct,False,True,False,"{'correct': 0.9689734335494721, 'intuitive': 0.03102656645052786}",-19.643054962158203,-29.967235565185547,correct,False,True,False,"{'correct': 0.9999671714971983, 'intuitive': 3.282850280169378e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-6.609228134155273,-10.523026466369629,correct,False,True,False,"{'correct': 0.9804262555462904, 'intuitive': 0.019573744453709616}",-19.82768440246582,-31.56907844543457,correct,False,True,False,"{'correct': 0.9999920425503125, 'intuitive': 7.957449687592622e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You just got in an argument, so you feel very emotional.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-5.924964427947998,-10.040352821350098,correct,False,True,False,"{'correct': 0.9839424520190011, 'intuitive': 0.016057547980998912}",-17.774892807006836,-30.121057510375977,correct,False,True,False,"{'correct': 0.9999956536278517, 'intuitive': 4.3463721481770695e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You just meditated, so you feel very calm.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-5.673709869384766,-9.842912673950195,correct,False,True,False,"{'correct': 0.9847709277529384, 'intuitive': 0.01522907224706161}",-17.021129608154297,-29.528738021850586,correct,False,True,False,"{'correct': 0.999996301606834, 'intuitive': 3.6983931660144076e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are under time pressure, so you feel very rushed.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-5.43376350402832,-10.176931381225586,correct,False,True,False,"{'correct': 0.9913642193169063, 'intuitive': 0.008635780683093714}",-16.30129051208496,-30.530794143676758,correct,False,True,False,"{'correct': 0.9999993389949072, 'intuitive': 6.610050926925431e-07}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are not under time pressure, so you feel very relaxed.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-5.642908573150635,-10.325240135192871,correct,False,True,False,"{'correct': 0.9908275089675792, 'intuitive': 0.00917249103242082}",-16.928726196289062,-30.975719451904297,correct,False,True,False,"{'correct': 0.999999206644207, 'intuitive': 7.933557929001891e-07}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very impatient person.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-5.202734470367432,-9.481003761291504,correct,False,True,False,"{'correct': 0.9863230134043881, 'intuitive': 0.0136769865956119}",-15.608203887939453,-28.443012237548828,correct,False,True,False,"{'correct': 0.999997333679207, 'intuitive': 2.6663207931491487e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very patient person.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-6.290896892547607,-11.018081665039062,correct,False,True,False,"{'correct': 0.9912263045158809, 'intuitive': 0.008773695484119133}",-18.872690200805664,-33.05424499511719,correct,False,True,False,"{'correct': 0.9999993065283571, 'intuitive': 6.93471642954302e-07}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very impulsive person.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-5.855136871337891,-9.9492826461792,correct,False,True,False,"{'correct': 0.9836033516824664, 'intuitive': 0.016396648317533607}",-17.565410614013672,-29.847848892211914,correct,False,True,False,"{'correct': 0.9999953676344878, 'intuitive': 4.632365512196221e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very thoughtful person.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-6.382608890533447,-11.008419036865234,correct,False,True,False,"{'correct': 0.9902993093521643, 'intuitive': 0.009700690647835733}",-19.1478271484375,-33.0252571105957,correct,False,True,False,"{'correct': 0.999999060042243, 'intuitive': 9.3995775694122e-07}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very spontaneous person.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.176547527313232,-10.64794921875,correct,False,True,False,"{'correct': 0.9886979158195023, 'intuitive': 0.011302084180497593}",-18.52964210510254,-31.94384765625,correct,False,True,False,"{'correct': 0.9999985062294214, 'intuitive': 1.4937705785607297e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very deliberate person.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-6.1306281089782715,-10.615937232971191,correct,False,True,False,"{'correct': 0.9888522707315947, 'intuitive': 0.011147729268405392}",-18.391883850097656,-31.84781265258789,correct,False,True,False,"{'correct': 0.999998567271995, 'intuitive': 1.4327280050139196e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very carefree person.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-5.911465167999268,-10.441930770874023,correct,False,True,False,"{'correct': 0.9893392191976914, 'intuitive': 0.010660780802308607}",-17.73439598083496,-31.32579231262207,correct,False,True,False,"{'correct': 0.9999987487876328, 'intuitive': 1.2512123671159868e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very cautious person.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-6.4056549072265625,-11.144776344299316,correct,False,True,False,"{'correct': 0.9913295079492145, 'intuitive': 0.00867049205078551}",-19.216964721679688,-33.434329986572266,correct,False,True,False,"{'correct': 0.9999993309224966, 'intuitive': 6.690775033542479e-07}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very impatient individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-4.763830661773682,-8.687857627868652,correct,False,True,False,"{'correct': 0.980621587714733, 'intuitive': 0.019378412285266995}",-14.291492462158203,-26.06357192993164,correct,False,True,False,"{'correct': 0.9999922830178595, 'intuitive': 7.71698214059422e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very patient individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-6.183372974395752,-10.745518684387207,correct,False,True,False,"{'correct': 0.9896682254834985, 'intuitive': 0.010331774516501436}",-18.550119400024414,-32.23655700683594,correct,False,True,False,"{'correct': 0.9999988622281715, 'intuitive': 1.1377718284729495e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very impulsive individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-5.316684722900391,-9.504587173461914,correct,False,True,False,"{'correct': 0.9850488417034285, 'intuitive': 0.014951158296571409}",-15.950054168701172,-28.513761520385742,correct,False,True,False,"{'correct': 0.9999965033697827, 'intuitive': 3.496630217265102e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-6.427644729614258,-10.985031127929688,correct,False,True,False,"{'correct': 0.9896194478002966, 'intuitive': 0.010380552199703302}",-19.282934188842773,-32.95509338378906,correct,False,True,False,"{'correct': 0.9999988458660812, 'intuitive': 1.1541339188501808e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-5.546090602874756,-9.85761547088623,correct,False,True,False,"{'correct': 0.9867644487048938, 'intuitive': 0.013235551295106222}",-16.63827133178711,-29.572845458984375,correct,False,True,False,"{'correct': 0.9999975868474188, 'intuitive': 2.413152581151158e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very deliberate individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-6.146934509277344,-10.57133674621582,correct,False,True,False,"{'correct': 0.9881604824723584, 'intuitive': 0.011839517527641553}",-18.44080352783203,-31.71401023864746,correct,False,True,False,"{'correct': 0.999998280038121, 'intuitive': 1.7199618789618663e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very carefree individual, so you tend to think quickly.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-5.347415447235107,-9.468499183654785,correct,False,True,False,"{'correct': 0.9840321891701828, 'intuitive': 0.015967810829817304}",-16.042245864868164,-28.40549659729004,correct,False,True,False,"{'correct': 0.9999957272589526, 'intuitive': 4.272741047511764e-06}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<s>[INST] You are a very cautious individual, so you tend to think carefully.

Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?[/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-6.361439228057861,-11.020118713378906,correct,False,True,False,"{'correct': 0.9906100359379723, 'intuitive': 0.009389964062027701}",-19.084318161010742,-33.06035614013672,correct,False,True,False,"{'correct': 0.9999991483062566, 'intuitive': 8.516937434171447e-07}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<s>[INST] Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?[/INST]",0,,baseline,,,-5.533542156219482,-6.562530517578125,correct,False,True,False,"{'correct': 0.7367197215807343, 'intuitive': 0.26328027841926566}",-22.13416862487793,-26.2501220703125,correct,False,True,False,"{'correct': 0.9839513772325084, 'intuitive': 0.016048622767491603}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<s>[INST] You tend to think shallowly, so you say what comes to mind first.

Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?[/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-3.457657814025879,-4.481683731079102,correct,False,True,False,"{'correct': 0.7357560571107014, 'intuitive': 0.2642439428892987}",-13.830631256103516,-17.926734924316406,correct,False,True,False,"{'correct': 0.9836348983119338, 'intuitive': 0.016365101688066243}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<s>[INST] You tend to think deeply, so you say what is most correct.

Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?[/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-4.505701541900635,-5.792417526245117,correct,False,True,False,"{'correct': 0.7835908167810788, 'intuitive': 0.21640918321892122}",-18.02280616760254,-23.16967010498047,correct,False,True,False,"{'correct': 0.9942160283809535, 'intuitive': 0.005783971619046615}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<s>[INST] You tend to think quickly, so you say what comes to mind first.

Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?[/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-3.396754026412964,-4.411538600921631,correct,False,True,False,"{'correct': 0.7339554536163714, 'intuitive': 0.2660445463836285}",-13.587016105651855,-17.646154403686523,correct,False,True,False,"{'correct': 0.9830290947895562, 'intuitive': 0.016970905210443817}"
