task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
Your last meal was one hour ago, so you are well-fed.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-5.276424884796143,-6.598275661468506,-6.297997951507568,correct,False,True,False,"{'correct': 0.6147530284837968, 'intuitive': 0.1639185783030313, 't': 0.22132839321317194}",-31.658550262451172,-32.99137878417969,-37.787986755371094,correct,False,True,False,"{'correct': 0.7899467918084052, 'intuitive': 0.20833285588695194, 't': 0.0017203523046428304}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You didn't have coffee this morning, so you feel very groggy.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-5.333490371704102,-6.648390293121338,-6.440687656402588,correct,False,True,False,"{'correct': 0.6253966931407422, 'intuitive': 0.16791975827755287, 't': 0.20668354858170487}",-32.00094223022461,-33.24195098876953,-38.644126892089844,correct,False,True,False,"{'correct': 0.7749563147391776, 'intuitive': 0.22403401682275068, 't': 0.0010096684380717464}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You just had your morning coffee, so you feel very alert.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-5.284029483795166,-6.614214897155762,-6.381089687347412,correct,False,True,False,"{'correct': 0.6256728622948439, 'intuitive': 0.16544556642686625, 't': 0.20888157127828993}",-31.704177856445312,-33.071075439453125,-38.286537170410156,correct,False,True,False,"{'correct': 0.7960001893224591, 'intuitive': 0.20289768570476682, 't': 0.0011021249727739223}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You slept two hours last night, so you are very tired.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-5.337821960449219,-6.615533351898193,-6.372037410736084,correct,False,True,False,"{'correct': 0.6119278703453985, 'intuitive': 0.17052860010449084, 't': 0.21754352955011055}",-32.02693176269531,-33.077667236328125,-38.23222351074219,correct,False,True,False,"{'correct': 0.739809570651004, 'intuitive': 0.2586969611461651, 't': 0.0014934682028309367}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You slept nine hours last night, so you are very well-rested.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-5.401954650878906,-6.6392717361450195,-6.365503787994385,correct,False,True,False,"{'correct': 0.5981941682668529, 'intuitive': 0.17357300900917993, 't': 0.2282328227239672}",-32.41172790527344,-33.19635772705078,-38.193023681640625,correct,False,True,False,"{'correct': 0.6852256402664644, 'intuitive': 0.3126606334321922, 't': 0.0021137263013435528}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are in a noisy environment, so you feel very distracted.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-5.288856506347656,-6.573599815368652,-6.37054443359375,correct,False,True,False,"{'correct': 0.6189097719333748, 'intuitive': 0.171265706340842, 't': 0.20982452172578314}",-31.733139038085938,-32.86800003051758,-38.2232666015625,correct,False,True,False,"{'correct': 0.7558663772981863, 'intuitive': 0.24298594897492437, 't': 0.001147673726889341}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are in a quiet environment, so you feel very focused.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-5.427857875823975,-6.692151069641113,-6.420896530151367,correct,False,True,False,"{'correct': 0.6050016087644645, 'intuitive': 0.1708759617352003, 't': 0.2241224295003351}",-32.56714630126953,-33.46075439453125,-38.5253791809082,correct,False,True,False,"{'correct': 0.7083350856767842, 'intuitive': 0.28983423999023616, 't': 0.0018306743329796094}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are in a dark room, so you can't see very well.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-5.269387245178223,-6.540441989898682,-6.376701354980469,correct,False,True,False,"{'correct': 0.6207398306104107, 'intuitive': 0.17413960360719374, 't': 0.2051205657823956}",-31.616323471069336,-32.70220947265625,-38.26020812988281,correct,False,True,False,"{'correct': 0.7468792602188522, 'intuitive': 0.2521483330551416, 't': 0.0009724067260061385}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are in a well-lit room, so you can see things clearly.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-5.398462772369385,-6.671809196472168,-6.393531322479248,correct,False,True,False,"{'correct': 0.6062106848676075, 'intuitive': 0.16967437623399442, 't': 0.22411493889839815}",-32.390777587890625,-33.359046936035156,-38.36118698120117,correct,False,True,False,"{'correct': 0.723435696500875, 'intuitive': 0.27471723041331836, 't': 0.00184707308580665}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are in a room that is sweltering, so you feel very uncomfortable.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-5.444539546966553,-6.659098148345947,-6.427735805511475,correct,False,True,False,"{'correct': 0.5984603650054116, 'intuitive': 0.17764757954850524, 't': 0.22389205544608318}",-32.667236328125,-33.29549026489258,-38.56641387939453,correct,False,True,False,"{'correct': 0.6509296817134111, 'intuitive': 0.3472856651603624, 't': 0.0017846531262265374}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are in a room with a pleasant temperature, so you feel very comfortable.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-5.291332721710205,-6.5355224609375,-6.265397548675537,correct,False,True,False,"{'correct': 0.6003411491765954, 'intuitive': 0.17300289636785682, 't': 0.2266559544555478}",-31.747995376586914,-32.6776123046875,-37.592384338378906,correct,False,True,False,"{'correct': 0.7155118022437794, 'intuitive': 0.282416001305207, 't': 0.002072196451013608}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You just got in an argument, so you feel very emotional.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-5.304440021514893,-6.597155570983887,-6.346897602081299,correct,False,True,False,"{'correct': 0.6145860729956237, 'intuitive': 0.16871880268718245, 't': 0.21669512431719387}",-31.826641082763672,-32.98577880859375,-38.08138656616211,correct,False,True,False,"{'correct': 0.7600644369104758, 'intuitive': 0.23847523996164705, 't': 0.0014603231278772883}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You just meditated, so you feel very calm.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-5.306707382202148,-6.546607971191406,-6.309327602386475,correct,False,True,False,"{'correct': 0.6037445085239439, 'intuitive': 0.17473150180603333, 't': 0.22152398967002276}",-31.84024429321289,-32.73303985595703,-37.85596466064453,correct,False,True,False,"{'correct': 0.7082406617066375, 'intuitive': 0.2900311673584303, 't': 0.0017281709349322135}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are under time pressure, so you feel very rushed.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-5.41445779800415,-6.660627841949463,-6.432695388793945,correct,False,True,False,"{'correct': 0.6064887437408701, 'intuitive': 0.1744287109434283, 't': 0.2190825453157015}",-32.48674774169922,-33.303138732910156,-38.59617233276367,correct,False,True,False,"{'correct': 0.6924028768308488, 'intuitive': 0.3060587224433263, 't': 0.0015384007258248161}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are not under time pressure, so you feel very relaxed.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-5.349219799041748,-6.608911037445068,-6.404872894287109,correct,False,True,False,"{'correct': 0.6128552316462601, 'intuitive': 0.17389253716727912, 't': 0.2132522311864607}",-32.09531784057617,-33.0445556640625,-38.429237365722656,correct,False,True,False,"{'correct': 0.720040398812636, 'intuitive': 0.27868148432323947, 't': 0.0012781168641244085}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very impatient person.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",21,You are a very impatient person.,fast,impatient/patient,personality,-5.384570598602295,-6.678404808044434,-6.491718769073486,correct,False,True,False,"{'correct': 0.6231626413533572, 'intuitive': 0.1708820131602826, 't': 0.20595534548636027}",-32.30742263793945,-33.392024993896484,-38.950313568115234,correct,False,True,False,"{'correct': 0.7466367199680282, 'intuitive': 0.252390222608866, 't': 0.0009730574231058196}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very patient person.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",22,You are a very patient person.,slow,impatient/patient,personality,-5.2633056640625,-6.705724239349365,-6.4622344970703125,correct,False,True,False,"{'correct': 0.6502489904884597, 'intuitive': 0.1536898754994557, 't': 0.19606113401208455}",-31.579833984375,-33.528621673583984,-38.773406982421875,correct,False,True,False,"{'correct': 0.874739066103979, 'intuitive': 0.12460365533851739, 't': 0.0006572785575035841}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very impulsive person.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-5.366270542144775,-6.629995822906494,-6.404943943023682,correct,False,True,False,"{'correct': 0.6110515315814796, 'intuitive': 0.17268273594749325, 't': 0.21626573247102718}",-32.19762420654297,-33.14997863769531,-38.429664611816406,correct,False,True,False,"{'correct': 0.7205664925209067, 'intuitive': 0.2780172790637353, 't': 0.0014162284153580464}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very thoughtful person.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-5.226013660430908,-6.676205635070801,-6.390041351318359,correct,False,True,False,"{'correct': 0.646516323618284, 'intuitive': 0.15162440945289848, 't': 0.20185926692881756}",-31.356082916259766,-33.38102722167969,-38.340248107910156,correct,False,True,False,"{'correct': 0.8826689124218058, 'intuitive': 0.11651335099443139, 't': 0.0008177365837628236}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very spontaneous person.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-5.492696285247803,-6.741707801818848,-6.60028076171875,correct,False,True,False,"{'correct': 0.6183740743163394, 'intuitive': 0.17734235190970538, 't': 0.20428357377395515}",-32.9561767578125,-33.70853805541992,-39.6016845703125,correct,False,True,False,"{'correct': 0.6790930191483359, 'intuitive': 0.32002426303245535, 't': 0.0008827178192087661}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very deliberate person.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-5.178300380706787,-6.639697074890137,-6.324752330780029,correct,False,True,False,"{'correct': 0.6452968668158818, 'intuitive': 0.1496521760849227, 't': 0.20505095709919555}",-31.069801330566406,-33.198486328125,-37.94851303100586,correct,False,True,False,"{'correct': 0.8928386982175517, 'intuitive': 0.10624215161325189, 't': 0.0009191501691964265}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very carefree person.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",27,You are a very carefree person.,fast,carefree/cautious,personality,-5.34463357925415,-6.6974382400512695,-6.420114517211914,correct,False,True,False,"{'correct': 0.6251375888661936, 'intuitive': 0.16160694261609979, 't': 0.21325546851770663}",-32.06780242919922,-33.48719024658203,-38.520687103271484,correct,False,True,False,"{'correct': 0.8042218399043134, 'intuitive': 0.1945107310472813, 't': 0.001267429048405056}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very cautious person.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",28,You are a very cautious person.,slow,carefree/cautious,personality,-5.24326753616333,-6.647585391998291,-6.351460933685303,correct,False,True,False,"{'correct': 0.6346428545625338, 'intuitive': 0.15582670915684863, 't': 0.20953043628061765}",-31.459604263305664,-33.2379264831543,-38.1087646484375,correct,False,True,False,"{'correct': 0.8545427777747125, 'intuitive': 0.14435049614709627, 't': 0.0011067260781910512}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very impatient individual, so you tend to think quickly.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-5.483558654785156,-6.6985979080200195,-6.482246398925781,correct,False,True,False,"{'correct': 0.6005786415322529, 'intuitive': 0.1781907026149515, 't': 0.22123065585279553}",-32.90135192871094,-33.49298858642578,-38.89347839355469,correct,False,True,False,"{'correct': 0.6427069258908731, 'intuitive': 0.3556873699902698, 't': 0.0016057041188572321}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very patient individual, so you tend to think carefully.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-5.192936420440674,-6.643244743347168,-6.282531261444092,correct,False,True,False,"{'correct': 0.6365977290872293, 'intuitive': 0.14928087890110744, 't': 0.21412139201166316}",-31.15761947631836,-33.216224670410156,-37.695186614990234,correct,False,True,False,"{'correct': 0.8856769326818446, 'intuitive': 0.11304060090437021, 't': 0.0012824664137851707}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very impulsive individual, so you tend to think quickly.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-5.376302719116211,-6.6107072830200195,-6.36304235458374,correct,False,True,False,"{'correct': 0.6010344532556869, 'intuitive': 0.17490582663035398, 't': 0.22405972011395908}",-32.257816314697266,-33.05353546142578,-38.178253173828125,correct,False,True,False,"{'correct': 0.6877859949720221, 'intuitive': 0.31036796858662796, 't': 0.0018460364413500324}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very thoughtful individual, so you tend to think carefully.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-5.179274082183838,-6.653204917907715,-6.26007080078125,correct,False,True,False,"{'correct': 0.6376133748931447, 'intuitive': 0.14602842119259854, 't': 0.21635820391425664}",-31.07564353942871,-33.26602554321289,-37.5604248046875,correct,False,True,False,"{'correct': 0.8981494090297245, 'intuitive': 0.10047957072266404, 't': 0.00137102024761151}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very spontaneous individual, so you tend to think quickly.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-5.379753589630127,-6.661268711090088,-6.416527271270752,correct,False,True,False,"{'correct': 0.6126650461476257, 'intuitive': 0.17008583948491052, 't': 0.21724911436746366}",-32.27852249145508,-33.30634307861328,-38.49916458129883,correct,False,True,False,"{'correct': 0.7354164114718444, 'intuitive': 0.2631216039758072, 't': 0.0014619845523483471}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very deliberate individual, so you tend to think carefully.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-5.2081074714660645,-6.702456474304199,-6.270572662353516,correct,False,True,False,"{'correct': 0.6369437218736791, 'intuitive': 0.1429267555548516, 't': 0.22012952257146934}",-31.24864387512207,-33.51228332519531,-37.623435974121094,correct,False,True,False,"{'correct': 0.9044245956342224, 'intuitive': 0.0940342883545864, 't': 0.0015411160111911603}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very carefree individual, so you tend to think quickly.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-5.386995792388916,-6.7042131423950195,-6.3937249183654785,correct,False,True,False,"{'correct': 0.6122604197773119, 'intuitive': 0.16401212606460555, 't': 0.22372745415808246}",-32.32197570800781,-33.52106475830078,-38.36235046386719,correct,False,True,False,"{'correct': 0.7669597563911242, 'intuitive': 0.2312143681504144, 't': 0.001825875458461382}"
crt3,13,"A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?",18 days,17 days,9 days,"<|system|>
You are a very cautious individual, so you tend to think carefully.</s>
<|user|>
Your task is to answer the following question. A forest is engulfed in flames. Each day, the overall area of the scorched forest doubles in size. If it takes 18 days for the entire forest to be consumed by the fire, how many days would it take for half of the forest to be burnt?</s>
<|assistant|>
",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-5.154175281524658,-6.594965934753418,-6.199821472167969,correct,False,True,False,"{'correct': 0.6296415848117667, 'intuitive': 0.14906166677046456, 't': 0.22129674841776864}",-30.925052642822266,-32.974830627441406,-37.19892883300781,correct,False,True,False,"{'correct': 0.8844482542139638, 'intuitive': 0.11388464207029311, 't': 0.0016671037157431285}"
