task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,<s>GPT4 Correct System: You are a very patient person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:,22,You are a very patient person.,slow,impatient/patient,personality,-7.3679280281066895,-6.269517421722412,-5.995846271514893,-7.357626438140869,-6.316365718841553,-5.374070167541504,-5.250017166137695,-5.657843589782715,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.11901144286644859, 'intuitive_money_fmt': 0.30536726456821495, 'total_cost_money_fmt': 0.34569891201690406, 'more_money_fmt': 0.2299223805484324}",-44.20756912231445,-37.617103576660156,-41.970924377441406,-36.78813171386719,-44.214561462402344,-37.618492126464844,-42.00013732910156,-45.26274871826172,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0013464057559759977, 'intuitive_money_fmt': 0.9858537084756651, 'total_cost_money_fmt': 0.012327872704865968, 'more_money_fmt': 0.0004720130634928729}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,<s>GPT4 Correct System: You are a very impulsive person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:,23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-7.693563938140869,-6.667856693267822,-6.411574363708496,-7.914625644683838,-6.595463275909424,-5.7155327796936035,-5.531524658203125,-5.917548179626465,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12079832416370541, 'intuitive_money_fmt': 0.291212403194539, 'total_cost_money_fmt': 0.35004475939537216, 'more_money_fmt': 0.23794451324638335}",-46.16138458251953,-40.00714111328125,-44.881019592285156,-39.57312774658203,-46.168243408203125,-40.00872802734375,-44.252197265625,-47.34038543701172,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0020776956638449214, 'intuitive_money_fmt': 0.98316288320587, 'total_cost_money_fmt': 0.01411595288699481, 'more_money_fmt': 0.0006434682432903526}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,<s>GPT4 Correct System: You are a very thoughtful person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:,24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-7.4422688484191895,-6.3585524559021,-6.117934703826904,-7.595794677734375,-6.380184173583984,-5.450386047363281,-5.333405494689941,-5.718189716339111,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.1201762291944555, 'intuitive_money_fmt': 0.3045262737494766, 'total_cost_money_fmt': 0.34231724395304897, 'more_money_fmt': 0.23298025310301898}",-44.65361404418945,-38.15131378173828,-42.82554244995117,-37.978973388671875,-44.66128921508789,-38.15270233154297,-42.66724395751953,-45.74551773071289,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0014715380945581893, 'intuitive_money_fmt': 0.9872221204371874, 'total_cost_money_fmt': 0.010808722360775416, 'more_money_fmt': 0.0004976191074790163}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,<s>GPT4 Correct System: You are a very spontaneous person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:,25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-7.538087368011475,-6.506544589996338,-6.229623317718506,-7.733590602874756,-6.462314128875732,-5.57725191116333,-5.433497905731201,-5.797842502593994,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12248371772327421, 'intuitive_money_fmt': 0.29679460156133747, 'total_cost_money_fmt': 0.3426790612823981, 'more_money_fmt': 0.2380426194329903}",-45.22852325439453,-39.039268493652344,-43.607364654541016,-38.66795349121094,-45.23619842529297,-39.04076385498047,-43.46798324584961,-46.38274002075195,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.002009312458306776, 'intuitive_money_fmt': 0.9855769180547308, 'total_cost_money_fmt': 0.011775343158549062, 'more_money_fmt': 0.0006384263284133553}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,<s>GPT4 Correct System: You are a very deliberate person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:,26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-7.181072235107422,-6.0430908203125,-5.90090799331665,-7.308572292327881,-6.156344890594482,-5.180018424987793,-5.130934715270996,-5.487288475036621,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.11911399217512872, 'intuitive_money_fmt': 0.3162102744126627, 'total_cost_money_fmt': 0.3321182656636325, 'more_money_fmt': 0.23255746774857597}",-43.08643341064453,-36.258544921875,-41.30635452270508,-36.54286193847656,-43.09441375732422,-36.260128021240234,-41.04747772216797,-43.89830780029297,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0010656934303746937, 'intuitive_money_fmt': 0.990204444792041, 'total_cost_money_fmt': 0.008252875877142725, 'more_money_fmt': 0.00047698590044156536}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,<s>GPT4 Correct System: You are a very carefree person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:,27,You are a very carefree person.,fast,carefree/cautious,personality,-7.210050582885742,-6.172651767730713,-5.894764423370361,-7.24997091293335,-6.181037902832031,-5.291061878204346,-5.158257961273193,-5.551068305969238,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12355533583462114, 'intuitive_money_fmt': 0.3008660484039647, 'total_cost_money_fmt': 0.34359686315404203, 'more_money_fmt': 0.2319817526073721}",-43.26030349731445,-37.035911560058594,-41.26335144042969,-36.249855041503906,-43.26726531982422,-37.03743362426758,-41.26606369018555,-44.408546447753906,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0019365306604334981, 'intuitive_money_fmt': 0.9831185846418158, 'total_cost_money_fmt': 0.014326338301101449, 'more_money_fmt': 0.0006185463966491005}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,<s>GPT4 Correct System: You are a very cautious person.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:,28,You are a very cautious person.,slow,carefree/cautious,personality,-7.360546112060547,-6.27816915512085,-6.119205951690674,-7.533624172210693,-6.310066223144531,-5.381510257720947,-5.274135589599609,-5.651000022888184,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12075011434853727, 'intuitive_money_fmt': 0.3056006563223211, 'total_cost_money_fmt': 0.34024089215045966, 'more_money_fmt': 0.233408337178682}",-44.16327667236328,-37.66901397705078,-42.834442138671875,-37.668121337890625,-44.17046356201172,-37.670570373535156,-42.193084716796875,-45.20800018310547,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.001484453242539719, 'intuitive_money_fmt': 0.9872661968824262, 'total_cost_money_fmt': 0.010723368830277557, 'more_money_fmt': 0.0005259810447564563}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct System: You are a very impatient individual, so you tend to think quickly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-7.223272800445557,-6.173829555511475,-5.952835559844971,-7.259877681732178,-6.192155361175537,-5.29203462600708,-5.214269638061523,-5.522129058837891,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12386941893463474, 'intuitive_money_fmt': 0.3047063947459705, 'total_cost_money_fmt': 0.32934757785488633, 'more_money_fmt': 0.24207660846450835}",-43.339637756347656,-37.04297637939453,-41.66984939575195,-36.29938888549805,-43.345088958740234,-37.04424285888672,-41.71415710449219,-44.177032470703125,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0018129844763661313, 'intuitive_money_fmt': 0.9881361275599794, 'total_cost_money_fmt': 0.009261872329063888, 'more_money_fmt': 0.000789015634590681}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct System: You are a very patient individual, so you tend to think carefully.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-7.5500874519348145,-6.415956974029541,-6.141463279724121,-7.5813398361206055,-6.4723310470581055,-5.499560832977295,-5.416840553283691,-5.77935266494751,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.11739419340953945, 'intuitive_money_fmt': 0.31053842954540883, 'total_cost_money_fmt': 0.33731861879687836, 'more_money_fmt': 0.23474875824817332}",-45.3005256652832,-38.49574279785156,-42.99024200439453,-37.906700134277344,-45.30631637573242,-38.496925354003906,-43.33472442626953,-46.23482131958008,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.001093020462135172, 'intuitive_money_fmt': 0.9906248957438714, 'total_cost_money_fmt': 0.007850183282078513, 'more_money_fmt': 0.0004319005119150346}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct System: You are a very impulsive individual, so you tend to think quickly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-7.65668249130249,-6.636951446533203,-6.347027778625488,-7.872196197509766,-6.563601970672607,-5.688985347747803,-5.539938449859619,-5.8698577880859375,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12221169122001428, 'intuitive_money_fmt': 0.2930582333539565, 'total_cost_money_fmt': 0.34016072816499343, 'more_money_fmt': 0.24456934726103582}",-45.940093994140625,-39.82170867919922,-44.429195404052734,-39.36098098754883,-45.945213317871094,-39.822898864746094,-44.31950759887695,-46.9588623046875,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0021628001374693973, 'intuitive_money_fmt': 0.9860609767257957, 'total_cost_money_fmt': 0.010991359466466469, 'more_money_fmt': 0.0007848636702683121}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct System: You are a very thoughtful individual, so you tend to think carefully.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-7.374547958374023,-6.259352207183838,-6.011995792388916,-7.454380989074707,-6.3219380378723145,-5.365326881408691,-5.313754081726074,-5.632139205932617,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.11995017655243197, 'intuitive_money_fmt': 0.31221361519852875, 'total_cost_money_fmt': 0.3287377818461788, 'more_money_fmt': 0.23909842640286055}",-44.24728775024414,-37.556114196777344,-42.08396911621094,-37.27190399169922,-44.25356674194336,-37.557289123535156,-42.510032653808594,-45.05711364746094,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0012246608273747308, 'intuitive_money_fmt': 0.9912249965359136, 'total_cost_money_fmt': 0.007002015373953895, 'more_money_fmt': 0.0005483272627577979}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct System: You are a very spontaneous individual, so you tend to think quickly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-7.578159809112549,-6.55407190322876,-6.299491882324219,-7.825238227844238,-6.496384143829346,-5.61793851852417,-5.498344898223877,-5.812542915344238,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12343260995308654, 'intuitive_money_fmt': 0.2971214459206381, 'total_cost_money_fmt': 0.3348673838508475, 'more_money_fmt': 0.24457856027542782}",-45.46895980834961,-39.324432373046875,-44.09644317626953,-39.126190185546875,-45.47468948364258,-39.32556915283203,-43.986759185791016,-46.500343322753906,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.002109296419810141, 'intuitive_money_fmt': 0.9877945910769877, 'total_cost_money_fmt': 0.009339799072281595, 'more_money_fmt': 0.0007563134309204011}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct System: You are a very deliberate individual, so you tend to think carefully.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-7.188338756561279,-6.059590816497803,-5.8939080238342285,-7.270571231842041,-6.162347316741943,-5.194119930267334,-5.176363945007324,-5.482458114624023,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12066542562570304, 'intuitive_money_fmt': 0.31774495246693624, 'total_cost_money_fmt': 0.32343721345899845, 'more_money_fmt': 0.2381524084483623}",-43.13003158569336,-36.3575439453125,-41.257354736328125,-36.35285568237305,-43.13643264770508,-36.35884094238281,-41.410911560058594,-43.85966491699219,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0011298765563333294, 'intuitive_money_fmt': 0.9919771670132737, 'total_cost_money_fmt': 0.006344761248830437, 'more_money_fmt': 0.0005481951815626398}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct System: You are a very carefree individual, so you tend to think quickly.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-7.367280960083008,-6.320826053619385,-5.996045112609863,-7.360160827636719,-6.315570831298828,-5.418006896972656,-5.316987037658691,-5.662429332733154,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.12361517758326618, 'intuitive_money_fmt': 0.30330450497793887, 'total_cost_money_fmt': 0.33554535283305525, 'more_money_fmt': 0.2375349646057397}",-44.20368576049805,-37.924957275390625,-41.97231674194336,-36.800804138183594,-44.2089958190918,-37.926048278808594,-42.53589630126953,-45.299434661865234,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0018449194782525096, 'intuitive_money_fmt': 0.9877041144562833, 'total_cost_money_fmt': 0.009830945858413697, 'more_money_fmt': 0.0006200202070506614}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct System: You are a very cautious individual, so you tend to think carefully.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-7.475073337554932,-6.341625213623047,-6.17336368560791,-7.650988578796387,-6.40808629989624,-5.4358649253845215,-5.383997917175293,-5.716746807098389,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.11869781969001147, 'intuitive_money_fmt': 0.31381458181535526, 'total_cost_money_fmt': 0.33052070866727906, 'more_money_fmt': 0.23696688982735428}",-44.850440979003906,-38.04975128173828,-43.21354675292969,-38.25494384765625,-44.856605529785156,-38.051055908203125,-43.071983337402344,-45.73397445678711,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.001098639042672653, 'intuitive_money_fmt': 0.9918995096986628, 'total_cost_money_fmt': 0.00654495400769742, 'more_money_fmt': 0.0004568972509668659}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,<s>GPT4 Correct User: Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:,0,,baseline,,,-7.808920383453369,-6.3481926918029785,-6.491483688354492,-8.20639419555664,-6.5222487449646,-5.290394306182861,-5.327433109283447,-5.598938941955566,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09757870105963774, 'intuitive_money_fmt': 0.3344587927972013, 'total_cost_money_fmt': 0.322297450493285, 'more_money_fmt': 0.24566505564987587}",-39.04460144042969,-31.740962982177734,-38.94890213012695,-32.82557678222656,-39.13349151611328,-31.742366790771484,-37.292030334472656,-39.19257354736328,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0006135807871337422, 'intuitive_money_fmt': 0.9949389556896407, 'total_cost_money_fmt': 0.0038690842088939447, 'more_money_fmt': 0.0005783793143315446}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct System: You tend to think shallowly, so you say what comes to mind first.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-6.802083969116211,-5.601850509643555,-6.046150207519531,-6.775395393371582,-5.837505340576172,-4.801718235015869,-5.0667219161987305,-5.002481460571289,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.12071971774795785, 'intuitive_money_fmt': 0.3401064245265842, 'total_cost_money_fmt': 0.2609307119863768, 'more_money_fmt': 0.27824314573908104}",-40.812503814697266,-33.61110305786133,-42.32305145263672,-33.876976013183594,-40.8625373840332,-33.61202621459961,-40.533775329589844,-40.01985168457031,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.000707445396442939, 'intuitive_money_fmt': 0.9966666278976442, 'total_cost_money_fmt': 0.0009828165722733369, 'more_money_fmt': 0.0016431101336395007}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct System: You tend to think deeply, so you say what is most correct.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-7.070405960083008,-5.552515506744385,-6.147208213806152,-7.066539764404297,-6.070140838623047,-4.759458065032959,-5.160957336425781,-5.115078926086426,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.10214680458708457, 'intuitive_money_fmt': 0.378832370402605, 'total_cost_money_fmt': 0.2535584938530951, 'more_money_fmt': 0.2654623311572153}",-42.42243576049805,-33.315093994140625,-43.03045654296875,-35.332698822021484,-42.49098587036133,-33.31620788574219,-41.28765869140625,-40.920631408691406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00010352218948386285, 'intuitive_money_fmt': 0.9990538554075472, 'total_cost_money_fmt': 0.00034485124834309877, 'more_money_fmt': 0.0004977711546259138}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct System: You tend to think quickly, so you say what comes to mind first.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-7.321224689483643,-6.0580573081970215,-6.427394390106201,-7.394812107086182,-6.28231954574585,-5.192757606506348,-5.4789838790893555,-5.399496078491211,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.11595997954789158, 'intuitive_money_fmt': 0.34474570797451976, 'total_cost_money_fmt': 0.2589359656704453, 'more_money_fmt': 0.28035834680714333}",-43.92734909057617,-36.34834289550781,-44.99176025390625,-36.97406005859375,-43.97623825073242,-36.34930419921875,-43.831871032714844,-43.19596862792969,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0004861249925022073, 'intuitive_money_fmt': 0.9978914966245628, 'total_cost_money_fmt': 0.0005616242292710703, 'more_money_fmt': 0.0010607541536639406}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct System: You tend to think carefully, so you say what is most correct.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-7.108553409576416,-5.599802494049072,-6.17981481552124,-7.111277103424072,-6.101916790008545,-4.799976825714111,-5.202147006988525,-5.136052131652832,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.10243260014156846, 'intuitive_money_fmt': 0.37658545251230785, 'total_cost_money_fmt': 0.2518855469867082, 'more_money_fmt': 0.2690964003594155}",-42.65132141113281,-33.59881591796875,-43.258705139160156,-35.5563850402832,-42.713417053222656,-33.59983825683594,-41.6171760559082,-41.088417053222656,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.000110049797370949, 'intuitive_money_fmt': 0.9990017037774233, 'total_cost_money_fmt': 0.00032936743919941767, 'more_money_fmt': 0.0005588789860064378}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct System: Your last meal was one day ago, so you are starving.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-8.076416969299316,-6.9413275718688965,-7.037760257720947,-8.308603286743164,-6.932014465332031,-5.949900150299072,-5.87541389465332,-6.21682071685791,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.11639744171541162, 'intuitive_money_fmt': 0.3107923087913868, 'total_cost_money_fmt': 0.33482604467953614, 'more_money_fmt': 0.23798420481366542}",-48.45850372314453,-41.64796447753906,-49.264320373535156,-41.54301834106445,-48.52410125732422,-41.64929962158203,-47.00331115722656,-49.73456573486328,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.001027266413419112, 'intuitive_money_fmt': 0.9939659419264123, 'total_cost_money_fmt': 0.004700605859897675, 'more_money_fmt': 0.0003061858002709892}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct System: Your last meal was one hour ago, so you are well-fed.<|end_of_turn|>GPT4 Correct User: Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-7.707815647125244,-6.5693039894104,-6.559337615966797,-7.7325592041015625,-6.616321086883545,-5.630996227264404,-5.571496486663818,-5.934484481811523,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.11765968202166369, 'intuitive_money_fmt': 0.3151728651428566, 'total_cost_money_fmt': 0.33449469071280225, 'more_money_fmt': 0.23267276212267735}",-46.24689483642578,-39.41582489013672,-45.91536331176758,-38.66279602050781,-46.314247131347656,-39.41697311401367,-44.57197189331055,-47.47587585449219,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0010034148491314353, 'intuitive_money_fmt': 0.9929527194929872, 'total_cost_money_fmt': 0.005729820877753607, 'more_money_fmt': 0.00031404478012763077}"
