task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-4.766413688659668,-4.231598854064941,-4.41347599029541,intuitive,False,False,True,"{'correct': 0.2421087918939284, 'intuitive': 0.41331169304054594, 't': 0.3445795150655257}",-23.832069396972656,-21.157995223999023,-22.067380905151367,intuitive,False,False,True,"{'correct': 0.04686327010395308, 'intuitive': 0.6794668103449644, 't': 0.27366991955108266}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-4.759732723236084,-4.076857566833496,-4.528675556182861,intuitive,False,False,True,"{'correct': 0.2358772968041185, 'intuitive': 0.4669335224968025, 't': 0.297189180699079}",-23.798664093017578,-20.384288787841797,-22.64337730407715,intuitive,False,False,True,"{'correct': 0.028924398900763378, 'intuitive': 0.8792425487226933, 't': 0.09183305237654334}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are in a quiet environment, so you feel very focused. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-4.929930686950684,-4.154378890991211,-4.705624580383301,intuitive,False,False,True,"{'correct': 0.2260784053718017, 'intuitive': 0.49099486107166923, 't': 0.28292673355652914}",-24.649654388427734,-20.771894454956055,-23.528121948242188,intuitive,False,False,True,"{'correct': 0.019089281852201635, 'intuitive': 0.9223151269536098, 't': 0.0585955911941886}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are in a dark room, so you can't see very well. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-4.6994218826293945,-3.9436697959899902,-4.466399192810059,intuitive,False,False,True,"{'correct': 0.22770628022218048, 'intuitive': 0.4848350065865619, 't': 0.28745871319125765}",-23.49711036682129,-19.71834945678711,-22.331995010375977,intuitive,False,False,True,"{'correct': 0.020847198427682734, 'intuitive': 0.912310580846081, 't': 0.06684222072623631}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-4.803948879241943,-4.088648319244385,-4.563480377197266,intuitive,False,False,True,"{'correct': 0.23166133819484525, 'intuitive': 0.4737013766226252, 't': 0.2946372851825295}",-24.019744873046875,-20.443241119384766,-22.817401885986328,intuitive,False,False,True,"{'correct': 0.02495243931307803, 'intuitive': 0.8920082122892182, 't': 0.08303934839770363}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-4.917062282562256,-4.134941577911377,-4.691046237945557,intuitive,False,False,True,"{'correct': 0.22524048418284887, 'intuitive': 0.49239899568008266, 't': 0.2823605201370684}",-24.585311889648438,-20.674707412719727,-23.455230712890625,intuitive,False,False,True,"{'correct': 0.018509938249493568, 'intuitive': 0.9241849994411957, 't': 0.05730506230931079}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-4.913896083831787,-4.207902431488037,-4.659865379333496,intuitive,False,False,True,"{'correct': 0.23174594691864436, 'intuitive': 0.46948453913329913, 't': 0.29876951394805656}",-24.569480895996094,-21.039512634277344,-23.299325942993164,intuitive,False,False,True,"{'correct': 0.025850287719777446, 'intuitive': 0.8820863846317298, 't': 0.09206332764849269}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You just got in an argument, so you feel very emotional. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-4.951666355133057,-4.063654899597168,-4.866756916046143,intuitive,False,False,True,"{'correct': 0.22129227462745044, 'intuitive': 0.5378048666278739, 't': 0.24090285874467582}",-24.758331298828125,-20.318273544311523,-24.333784103393555,intuitive,False,False,True,"{'correct': 0.01145360758509142, 'intuitive': 0.9710349950183264, 't': 0.017511397396582237}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You just meditated, so you feel very calm. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-4.881163120269775,-4.0190629959106445,-4.723135948181152,intuitive,False,False,True,"{'correct': 0.22029698041731274, 'intuitive': 0.5216916327087302, 't': 0.2580113868739571}",-24.40581512451172,-20.09531593322754,-23.615680694580078,intuitive,False,False,True,"{'correct': 0.01287310259543246, 'intuitive': 0.9587585358503777, 't': 0.02836836155418978}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are under time pressure, so you feel very rushed. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-4.844329357147217,-4.001718521118164,-4.652254104614258,intuitive,False,False,True,"{'correct': 0.2205468389247006, 'intuitive': 0.5122029482416757, 't': 0.26725021283362377}",-24.221647262573242,-20.00859260559082,-23.26127052307129,intuitive,False,False,True,"{'correct': 0.014049820589406202, 'intuitive': 0.949242485891523, 't': 0.03670769351907086}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-4.740847587585449,-3.9945099353790283,-4.494997501373291,intuitive,False,False,True,"{'correct': 0.22789587385666585, 'intuitive': 0.4806918802445125, 't': 0.2914122458988216}",-23.70423698425293,-19.972549438476562,-22.474987030029297,intuitive,False,False,True,"{'correct': 0.021659945738122872, 'intuitive': 0.9042919684359763, 't': 0.07404808582590092}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very impatient person. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",21,You are a very impatient person.,fast,impatient/patient,personality,-4.5337677001953125,-3.745706558227539,-4.290675640106201,intuitive,False,False,True,"{'correct': 0.2234979233046057, 'intuitive': 0.4915006510850844, 't': 0.28500142561031006}",-22.668838500976562,-18.728532791137695,-21.453378677368164,intuitive,False,False,True,"{'correct': 0.01791916652028079, 'intuitive': 0.9216601964701178, 't': 0.06042063700960146}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very patient person. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",22,You are a very patient person.,slow,impatient/patient,personality,-4.54897928237915,-3.8721776008605957,-4.287917613983154,intuitive,False,False,True,"{'correct': 0.23441808595259425, 'intuitive': 0.46123510158468634, 't': 0.3043468124627194}",-22.744895935058594,-19.36088752746582,-21.43958854675293,intuitive,False,False,True,"{'correct': 0.029258963875164516, 'intuitive': 0.8628099024795355, 't': 0.10793113364529999}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very impulsive person. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-4.406267166137695,-3.636671781539917,-4.159958839416504,intuitive,False,False,True,"{'correct': 0.22531725468209818, 'intuitive': 0.48643574384025784, 't': 0.28824700147764404}",-22.031335830688477,-18.183359146118164,-20.799793243408203,intuitive,False,False,True,"{'correct': 0.019483838544397256, 'intuitive': 0.9137545713588123, 't': 0.06676159009679052}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very thoughtful person. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-4.623466968536377,-4.00978946685791,-4.378086566925049,intuitive,False,False,True,"{'correct': 0.24240546916457356, 'intuitive': 0.4477743032930438, 't': 0.30982022754238264}",-23.117334365844727,-20.048948287963867,-21.890432357788086,intuitive,False,False,True,"{'correct': 0.03858350573452263, 'intuitive': 0.8298217763551387, 't': 0.13159471791033878}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very spontaneous person. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-4.722316741943359,-3.872170925140381,-4.537688732147217,intuitive,False,False,True,"{'correct': 0.2201305430487035, 'intuitive': 0.5151028372296567, 't': 0.2647666197216398}",-23.611583709716797,-19.360855102539062,-22.688444137573242,intuitive,False,False,True,"{'correct': 0.013573366348346478, 'intuitive': 0.9522600155648889, 't': 0.034166618086764654}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very deliberate person. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-4.9764509201049805,-4.159451961517334,-4.79337215423584,intuitive,False,False,True,"{'correct': 0.22398397150419838, 'intuitive': 0.5070316623813876, 't': 0.26898436611441395}",-24.88225555419922,-20.797260284423828,-23.966859817504883,intuitive,False,False,True,"{'correct': 0.015888293831604405, 'intuitive': 0.9444265055516372, 't': 0.039685200616758336}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very carefree person. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",27,You are a very carefree person.,fast,carefree/cautious,personality,-4.512688159942627,-3.86116099357605,-4.226194858551025,intuitive,False,False,True,"{'correct': 0.23528206786004627, 'intuitive': 0.4513812154352895, 't': 0.31333671670466423}",-22.563440322875977,-19.305805206298828,-21.13097381591797,intuitive,False,False,True,"{'correct': 0.0320749018097955, 'intuitive': 0.8335627345832827, 't': 0.13436236360692178}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very cautious person. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",28,You are a very cautious person.,slow,carefree/cautious,personality,-4.738653182983398,-4.11472225189209,-4.511561393737793,intuitive,False,False,True,"{'correct': 0.24264807900560184, 'intuitive': 0.4528419145988197, 't': 0.30451000639557857}",-23.693265914916992,-20.573610305786133,-22.55780792236328,intuitive,False,False,True,"{'correct': 0.03738152783144842, 'intuitive': 0.8462647748601625, 't': 0.11635369730838906}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-4.523624897003174,-3.6702170372009277,-4.296177387237549,intuitive,False,False,True,"{'correct': 0.21724843120925685, 'intuitive': 0.5100197256882599, 't': 0.2727318431024832}",-22.61812400817871,-18.351085662841797,-21.480886459350586,intuitive,False,False,True,"{'correct': 0.013257628854546503, 'intuitive': 0.94540319198739, 't': 0.041339179158063524}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-4.7505083084106445,-4.11107063293457,-4.492331504821777,intuitive,False,False,True,"{'correct': 0.23866448562531264, 'intuitive': 0.45236818429885756, 't': 0.3089673300758297}",-23.75254249572754,-20.55535316467285,-22.46165657043457,intuitive,False,False,True,"{'correct': 0.0343646384157372, 'intuitive': 0.8406853177699887, 't': 0.12495004381427414}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-4.420701503753662,-3.6034603118896484,-4.154070854187012,intuitive,False,False,True,"{'correct': 0.21882782599555964, 'intuitive': 0.4954797225918116, 't': 0.2856924514126287}",-22.10350799560547,-18.017301559448242,-20.770353317260742,intuitive,False,False,True,"{'correct': 0.015550483026227324, 'intuitive': 0.9254666872884751, 't': 0.0589828296852975}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-4.780569076538086,-4.166910648345947,-4.510431289672852,intuitive,False,False,True,"{'correct': 0.24053947566757827, 'intuitive': 0.4443189428306379, 't': 0.31514158150178384}",-23.90284538269043,-20.834552764892578,-22.552156448364258,intuitive,False,False,True,"{'correct': 0.03792873060077096, 'intuitive': 0.8156631848146823, 't': 0.14640808458454682}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-4.719094276428223,-3.8218562602996826,-4.5243048667907715,intuitive,False,False,True,"{'correct': 0.21423028155769264, 'intuitive': 0.525468126405466, 't': 0.2603015920368413}",-23.59547233581543,-19.109281539916992,-22.621524810791016,intuitive,False,False,True,"{'correct': 0.010818882486556448, 'intuitive': 0.9605286229139693, 't': 0.02865249459947424}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-4.963382244110107,-4.15244197845459,-4.746095657348633,intuitive,False,False,True,"{'correct': 0.2225821720261003, 'intuitive': 0.5008149199425197, 't': 0.27660290803138}",-24.816911697387695,-20.762208938598633,-23.730478286743164,intuitive,False,False,True,"{'correct': 0.016225415389237708, 'intuitive': 0.9356875651645137, 't': 0.04808701944624856}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-4.567319869995117,-3.784597873687744,-4.30825138092041,intuitive,False,False,True,"{'correct': 0.22305790328035685, 'intuitive': 0.48792094268198494, 't': 0.2890211540376583}",-22.836599349975586,-18.922988891601562,-21.541255950927734,intuitive,False,False,True,"{'correct': 0.01827095198501769, 'intuitive': 0.9149989647609542, 't': 0.06673008325402821}"
crt3,14,"In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?",60 days,59 days,30 days,"<s>GPT4 Correct User: You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. In a cave, there is a colony of bats with a daily population doubling. Given that it takes 60 days for the entire cave to be filled with bats, how many days would it take for the cave to be half-filled with bats?<|end_of_turn|>GPT4 Correct Assistant:",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-4.806978702545166,-4.173735618591309,-4.543431758880615,intuitive,False,False,True,"{'correct': 0.23893446096289958, 'intuitive': 0.4500831648051606, 't': 0.31098237423193975}",-24.034893035888672,-20.86867904663086,-22.717159271240234,intuitive,False,False,True,"{'correct': 0.035146337364171935, 'intuitive': 0.8335839374499712, 't': 0.1312697251858568}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",0,,baseline,,,-5.934493064880371,-6.1874518394470215,-4.66992712020874,t,True,False,False,"{'correct': 0.1880386697613404, 'intuitive': 0.14601200689472515, 't': 0.6659493233439345}",-29.672466278076172,-24.749807357788086,-23.34963607788086,t,True,False,False,"{'correct': 0.001437783555601891, 'intuitive': 0.19750455563785127, 't': 0.8010576608065468}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-5.737360954284668,-5.733047008514404,-4.47686767578125,t,True,False,False,"{'correct': 0.18078330601866546, 'intuitive': 0.18156488001882606, 't': 0.6376518139625086}",-28.686805725097656,-22.932188034057617,-22.38433837890625,t,True,False,False,"{'correct': 0.001159336861770717, 'intuitive': 0.36593871052795784, 't': 0.6329019526102715}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You tend to think deeply, so you say what is most correct. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-5.925629615783691,-5.986180305480957,-4.680689334869385,t,True,False,False,"{'correct': 0.18470722236361226, 'intuitive': 0.17385494462569495, 't': 0.6414378330106928}",-29.62814712524414,-23.944721221923828,-23.403446197509766,t,True,False,False,"{'correct': 0.001249958229039987, 'intuitive': 0.3674311805503117, 't': 0.6313188612206484}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-5.8769965171813965,-5.867616653442383,-4.573856830596924,t,True,False,False,"{'correct': 0.17573891870575511, 'intuitive': 0.17739508096233866, 't': 0.6468660003319061}",-29.38498306274414,-23.47046661376953,-22.86928367614746,t,True,False,False,"{'correct': 0.0009550719700700227, 'intuitive': 0.3537349376478374, 't': 0.6453099903820926}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You tend to think carefully, so you say what is most correct. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-5.90472412109375,-5.970558166503906,-4.6470770835876465,t,True,False,False,"{'correct': 0.18337109202740903, 'intuitive': 0.17168782888485004, 't': 0.6449410790877409}",-29.52362060546875,-23.882232666015625,-23.23538589477539,t,True,False,False,"{'correct': 0.0012179436471388585, 'intuitive': 0.34328185380981424, 't': 0.6555002025430469}"
