task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct User: You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-7.620062351226807,-6.271632194519043,-6.116117000579834,-7.932226181030273,-6.350789546966553,-5.2265305519104,-5.184024810791016,-5.550389766693115,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.10508670560717429, 'intuitive_money_fmt': 0.3234500742811088, 'total_cost_money_fmt': 0.33749493853333973, 'more_money_fmt': 0.23396828157837712}",-38.100311279296875,-31.35816192626953,-36.69670104980469,-31.728904724121094,-38.104736328125,-31.35918426513672,-36.28817367553711,-38.85272979736328,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0011656473547772335, 'intuitive_money_fmt': 0.9911131099639654, 'total_cost_money_fmt': 0.0071695239278320696, 'more_money_fmt': 0.0005517187534252919}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct User: You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-7.895639896392822,-6.463712215423584,-6.303565979003906,-8.260163307189941,-6.580747127532959,-5.3866753578186035,-5.321675777435303,-5.701051235198975,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.09772488168427997, 'intuitive_money_fmt': 0.3225402616250828, 'total_cost_money_fmt': 0.34420160648767334, 'more_money_fmt': 0.2355332502029638}",-39.47819900512695,-32.31856155395508,-37.82139587402344,-33.040653228759766,-39.48448181152344,-32.32005310058594,-37.251731872558594,-39.9073600769043,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0007671043781960371, 'intuitive_money_fmt': 0.9915767077956354, 'total_cost_money_fmt': 0.007153612961609678, 'more_money_fmt': 0.0005025748645587116}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct User: You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-7.631360054016113,-6.27492094039917,-5.907138347625732,-7.559391975402832,-6.360179901123047,-5.229272365570068,-5.1447367668151855,-5.568913459777832,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.10334375169457041, 'intuitive_money_fmt': 0.32020722429616005, 'total_cost_money_fmt': 0.3484532102856191, 'more_money_fmt': 0.22799581372365063}",-38.15679931640625,-31.374605178833008,-35.44282913208008,-30.237567901611328,-38.16107940673828,-31.375635147094727,-36.01315689086914,-38.98239517211914,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.001117468254431383, 'intuitive_money_fmt': 0.988817613032813, 'total_cost_money_fmt': 0.009573397472886847, 'more_money_fmt': 0.0004915212398688444}"
crt1,4,A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?,12.0,10,$1.0,$2.0,$12.00,$10.00,$1.00,$2.00,"<s>GPT4 Correct User: You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. A light bulb and a pan together cost $12. The light bulb costs $10 more than the pan. How much does the pan cost?<|end_of_turn|>GPT4 Correct Assistant:",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-7.900856018066406,-6.453364372253418,-6.226440906524658,-8.148615837097168,-6.585092067718506,-5.37804651260376,-5.287086486816406,-5.7225494384765625,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.09638782375831895, 'intuitive_money_fmt': 0.32228151674462185, 'total_cost_money_fmt': 0.3529708462443892, 'more_money_fmt': 0.22835981325266994}",-39.50428009033203,-32.266822814941406,-37.358646392822266,-32.59446334838867,-39.51055145263672,-32.268280029296875,-37.009605407714844,-40.05784606933594,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0007086987962182656, 'intuitive_money_fmt': 0.9902394193275142, 'total_cost_money_fmt': 0.008641890555531224, 'more_money_fmt': 0.0004099913207362227}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,<s>GPT4 Correct User: Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:,0,,baseline,,,-7.808920383453369,-6.3481926918029785,-6.491483688354492,-8.20639419555664,-6.5222487449646,-5.290394306182861,-5.327433109283447,-5.598938941955566,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09757870105963774, 'intuitive_money_fmt': 0.3344587927972013, 'total_cost_money_fmt': 0.322297450493285, 'more_money_fmt': 0.24566505564987587}",-39.04460144042969,-31.740962982177734,-38.94890213012695,-32.82557678222656,-39.13349151611328,-31.742366790771484,-37.292030334472656,-39.19257354736328,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0006135807871337422, 'intuitive_money_fmt': 0.9949389556896407, 'total_cost_money_fmt': 0.0038690842088939447, 'more_money_fmt': 0.0005783793143315446}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-7.552000522613525,-6.183784484863281,-6.61466646194458,-7.7162065505981445,-6.301281452178955,-5.153313159942627,-5.305363178253174,-5.30497407913208,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.10452319096193864, 'intuitive_money_fmt': 0.3294344057679489, 'total_cost_money_fmt': 0.28296613998534736, 'more_money_fmt': 0.28307626328476504}",-37.76000213623047,-30.918922424316406,-39.6879997253418,-30.864826202392578,-37.80768966674805,-30.919879913330078,-37.137542724609375,-37.13481903076172,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0010150568969116828, 'intuitive_money_fmt': 0.9950116249043122, 'total_cost_money_fmt': 0.0019839535754774184, 'more_money_fmt': 0.001989364623298654}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You tend to think deeply, so you say what is most correct. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-8.105371475219727,-6.3191609382629395,-6.92737340927124,-8.508740425109863,-6.7652130126953125,-5.266208648681641,-5.555202007293701,-5.5229926109313965,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.08134018986732874, 'intuitive_money_fmt': 0.36417866995492776, 'total_cost_money_fmt': 0.27277608034930567, 'more_money_fmt': 0.28170505982843774}",-40.52685546875,-31.59580421447754,-41.564239501953125,-34.03496170043945,-40.591278076171875,-31.597251892089844,-38.88641357421875,-38.66094970703125,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00012394316288253198, 'intuitive_money_fmt': 0.9983401019485797, 'total_cost_money_fmt': 0.0006817667555082195, 'more_money_fmt': 0.0008541881330294279}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-7.753655433654785,-6.299057960510254,-6.728822231292725,-8.126609802246094,-6.46849250793457,-5.249431133270264,-5.440784931182861,-5.410346031188965,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0994066627605322, 'intuitive_money_fmt': 0.33639313339445387, 'total_cost_money_fmt': 0.2778070249928876, 'more_money_fmt': 0.28639317885212645}",-38.76827621459961,-31.495288848876953,-40.37293243408203,-32.506439208984375,-38.81095504760742,-31.496585845947266,-38.08549499511719,-37.87242126464844,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0006634176345512556, 'intuitive_money_fmt': 0.9962703245165917, 'total_cost_money_fmt': 0.0013704093375523977, 'more_money_fmt': 0.0016958485113045577}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You tend to think carefully, so you say what is most correct. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-8.064481735229492,-6.32102108001709,-6.883602142333984,-8.45145034790039,-6.730686664581299,-5.267744064331055,-5.558773994445801,-5.500478267669678,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.08355089543813254, 'intuitive_money_fmt': 0.36082698323422335, 'total_cost_money_fmt': 0.2697157542752701, 'more_money_fmt': 0.28590636705237416}",-40.32240676879883,-31.605106353759766,-41.301612854003906,-33.80580139160156,-40.38412094116211,-31.606464385986328,-38.91141891479492,-38.50334930419922,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00015385620306802603, 'intuitive_money_fmt': 0.9981661007529385, 'total_cost_money_fmt': 0.0006709673293255979, 'more_money_fmt': 0.0010090757146678769}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: Your last meal was one day ago, so you are starving. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-7.799792289733887,-6.603741645812988,-6.348775386810303,-7.953630447387695,-6.510112762451172,-5.503385543823242,-5.299560546875,-5.780178546905518,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.10908800061603564, 'intuitive_money_fmt': 0.2985334898168086, 'total_cost_money_fmt': 0.36602700585882875, 'more_money_fmt': 0.22635150370832702}",-38.99896240234375,-33.018707275390625,-38.0926513671875,-31.81452178955078,-39.06067657470703,-33.02031326293945,-37.096923828125,-40.46125030517578,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0023341684792835115, 'intuitive_money_fmt': 0.980457233653655, 'total_cost_money_fmt': 0.016633329150629893, 'more_money_fmt': 0.0005752687164314273}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-7.623251914978027,-6.434866905212402,-6.1294989585876465,-7.512592792510986,-6.3634514808654785,-5.362613201141357,-5.15392541885376,-5.64697790145874,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.10965323090933261, 'intuitive_money_fmt': 0.2983183544537392, 'total_cost_money_fmt': 0.3675461915691053, 'more_money_fmt': 0.22448222306782298}",-38.11626052856445,-32.17433547973633,-36.77699279785156,-30.050371170043945,-38.18070983886719,-32.17567825317383,-36.077476501464844,-39.528846740722656,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.002410125598688137, 'intuitive_money_fmt': 0.9772186726064832, 'total_cost_money_fmt': 0.01974523505469629, 'more_money_fmt': 0.0006259667401322719}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-7.894020080566406,-6.544751167297363,-6.470334529876709,-8.20606517791748,-6.589456081390381,-5.454187393188477,-5.3438873291015625,-5.74581241607666,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.10089043242764609, 'intuitive_money_fmt': 0.31397199333915865, 'total_cost_money_fmt': 0.350585233159137, 'more_money_fmt': 0.2345523410740584}",-39.47010040283203,-32.7237548828125,-38.82200622558594,-32.82426071166992,-39.53673553466797,-32.72512435913086,-37.40721130371094,-40.22068786621094,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0010890297081121837, 'intuitive_money_fmt': 0.9892017445992236, 'total_cost_money_fmt': 0.009159681017954098, 'more_money_fmt': 0.0005495446747101505}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You just had your morning coffee, so you feel very alert. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-7.924699306488037,-6.424231052398682,-6.477202892303467,-8.270947456359863,-6.61480188369751,-5.353719234466553,-5.373828887939453,-5.619282245635986,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09350733737062494, 'intuitive_money_fmt': 0.3300098679851588, 'total_cost_money_fmt': 0.32343976653894285, 'more_money_fmt': 0.2530430281052733}",-39.623497009277344,-32.12115478515625,-38.863216400146484,-33.08378982543945,-39.688812255859375,-32.122314453125,-37.61680221557617,-39.33497619628906,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0005147405748756458, 'intuitive_money_fmt': 0.9946645646758542, 'total_cost_money_fmt': 0.00408743566618794, 'more_money_fmt': 0.0007332590830823185}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You slept two hours last night, so you are very tired. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-7.6707258224487305,-6.5362868309021,-6.405200958251953,-8.109027862548828,-6.404716968536377,-5.44724702835083,-5.341095924377441,-5.7005157470703125,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.1173134825713566, 'intuitive_money_fmt': 0.30561301054897955, 'total_cost_money_fmt': 0.3398385779533445, 'more_money_fmt': 0.2372349289263194}",-38.35363006591797,-32.681434631347656,-38.43120574951172,-32.43611145019531,-38.42830276489258,-32.6834831237793,-37.387672424316406,-39.90361022949219,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.003158290775119112, 'intuitive_money_fmt': 0.98717825743134, 'total_cost_money_fmt': 0.008941124174688581, 'more_money_fmt': 0.0007223276188523697}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.6593017578125,-6.436563968658447,-6.321006774902344,-7.745532512664795,-6.393594264984131,-5.364086627960205,-5.22951078414917,-5.614228248596191,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.10889968925093162, 'intuitive_money_fmt': 0.3048850478992062, 'total_cost_money_fmt': 0.3488041734895818, 'more_money_fmt': 0.23741108936028033}",-38.2965087890625,-32.18281936645508,-37.92604064941406,-30.98213005065918,-38.36156463623047,-32.18452072143555,-36.60657501220703,-39.299598693847656,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.002046073133232381, 'intuitive_money_fmt': 0.9853198666563525, 'total_cost_money_fmt': 0.011833234260272902, 'more_money_fmt': 0.0008008259501421769}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.7202467918396,-6.377123832702637,-6.393635272979736,-8.077921867370605,-6.445556163787842,-5.314534664154053,-5.292659282684326,-5.57825231552124,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.10366282797528423, 'intuitive_money_fmt': 0.3212324785624009, 'total_cost_money_fmt': 0.3283369851583166, 'more_money_fmt': 0.2467677083039982}",-38.601234436035156,-31.8856201171875,-38.361812591552734,-32.31168746948242,-38.673336029052734,-31.88720703125,-37.048614501953125,-39.047767639160156,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0011207697654799077, 'intuitive_money_fmt': 0.992418345500435, 'total_cost_money_fmt': 0.005690153739045537, 'more_money_fmt': 0.0007707309950395725}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You are in a quiet environment, so you feel very focused. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-7.942025661468506,-6.442337989807129,-6.440209865570068,-8.383670806884766,-6.628056049346924,-5.368841648101807,-5.446411609649658,-5.693984508514404,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09683136021445665, 'intuitive_money_fmt': 0.34110328235082005, 'total_cost_money_fmt': 0.31564411187471164, 'more_money_fmt': 0.24642124556001171}",-39.71012878417969,-32.21168899536133,-38.641258239746094,-33.53468322753906,-39.76833724975586,-32.213050842285156,-38.124881744384766,-39.85789108276367,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0005214023160445486, 'intuitive_money_fmt': 0.9963046376876227, 'total_cost_money_fmt': 0.0026972215020909314, 'more_money_fmt': 0.0004767384942418794}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You are in a dark room, so you can't see very well. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-7.952134609222412,-6.592451572418213,-6.5910162925720215,-8.290651321411133,-6.639256000518799,-5.493951797485352,-5.437600612640381,-5.801487922668457,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.10224721182560552, 'intuitive_money_fmt': 0.32140362414994966, 'total_cost_money_fmt': 0.340035122661429, 'more_money_fmt': 0.23631404136301576}",-39.76067352294922,-32.962257385253906,-39.54609680175781,-33.16260528564453,-39.83553695678711,-32.96371078491211,-38.06320571899414,-40.610416412353516,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0010287494347380839, 'intuitive_money_fmt': 0.9924435113440108, 'total_cost_money_fmt': 0.0060537333316389285, 'more_money_fmt': 0.0004740058896121254}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-8.018072128295898,-6.6041717529296875,-6.430988788604736,-8.193276405334473,-6.694807529449463,-5.5036845207214355,-5.433629035949707,-5.772182464599609,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.09674698500879751, 'intuitive_money_fmt': 0.31837253074177524, 'total_cost_money_fmt': 0.3414760901044561, 'more_money_fmt': 0.2434043941449711}",-40.09035873413086,-33.02085876464844,-38.585933685302734,-32.77310562133789,-40.168846130371094,-33.0221061706543,-38.035404205322266,-40.405277252197266,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.000781132584845996, 'intuitive_money_fmt': 0.9920064200546971, 'total_cost_money_fmt': 0.006595789852993188, 'more_money_fmt': 0.0006166575074637251}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-8.080244064331055,-6.798875331878662,-6.674655914306641,-8.474767684936523,-6.746707916259766,-5.665998458862305,-5.56193208694458,-5.886427879333496,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.1043781881170995, 'intuitive_money_fmt': 0.30757845254575356, 'total_cost_money_fmt': 0.3413118436368412, 'more_money_fmt': 0.24673151570030577}",-40.401222229003906,-33.99437713623047,-40.047935485839844,-33.899070739746094,-40.480247497558594,-33.99599075317383,-38.93352508544922,-41.204994201660156,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0015130134996002025, 'intuitive_money_fmt': 0.9906488193607381, 'total_cost_money_fmt': 0.007105191892531939, 'more_money_fmt': 0.0007329752471298413}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-8.179316520690918,-6.749869346618652,-6.710689544677734,-8.551483154296875,-6.8294830322265625,-5.62510347366333,-5.563272953033447,-5.883088111877441,total_cost_money_fmt,True,False,False,"{'correct_money_fmt': 0.09561621673223444, 'intuitive_money_fmt': 0.31885038981473757, 'total_cost_money_fmt': 0.3391873182401312, 'more_money_fmt': 0.2463460752128968}",-40.896583557128906,-33.74934768676758,-40.264137268066406,-34.2059326171875,-40.976898193359375,-33.7506217956543,-38.942909240722656,-41.181617736816406,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0007222552561756206, 'intuitive_money_fmt': 0.9931679021921991, 'total_cost_money_fmt': 0.005521294206327746, 'more_money_fmt': 0.0005885483452975722}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You just got in an argument, so you feel very emotional. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-7.769888401031494,-6.26819372177124,-6.775163173675537,-8.689312934875488,-6.484954357147217,-5.223731994628906,-5.34795618057251,-5.499104976654053,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09683150628074948, 'intuitive_money_fmt': 0.34178940821611736, 'total_cost_money_fmt': 0.3018621921987033, 'more_money_fmt': 0.25951689330442984}",-38.84944152832031,-31.34096908569336,-40.650978088378906,-34.75725173950195,-38.909725189208984,-31.342391967773438,-37.435691833496094,-38.493736267089844,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0005152358872285811, 'intuitive_money_fmt': 0.99645379541158, 'total_cost_money_fmt': 0.002249938552813504, 'more_money_fmt': 0.0007810301483779407}"
crt1,5,A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?,13.0,10,$1.5,$3.0,$13.00,$10.00,$1.50,$3.00,"<s>GPT4 Correct User: You just meditated, so you feel very calm. Your task is to answer the following question. A chair and a coat together cost $13. The chair costs $10 more than the coat. How much does the coat cost?<|end_of_turn|>GPT4 Correct Assistant:",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.87554931640625,-6.356469631195068,-6.596210956573486,-8.435152053833008,-6.572608947753906,-5.297247409820557,-5.40175724029541,-5.600482940673828,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.09570942132608114, 'intuitive_money_fmt': 0.34263929577209307, 'total_cost_money_fmt': 0.30863780816161906, 'more_money_fmt': 0.25301347474020686}",-39.37774658203125,-31.7823486328125,-39.577266693115234,-33.74060821533203,-39.43565368652344,-31.783485412597656,-37.81230163574219,-39.2033805847168,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0004733645289057582, 'intuitive_money_fmt': 0.9965295179482311, 'total_cost_money_fmt': 0.002399985120861214, 'more_money_fmt': 0.0005971324020019574}"
