task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very impulsive person. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-8.103073120117188,-10.613578796386719,correct,False,True,False,"{'correct': 0.9248750330646667, 'intuitive': 0.07512496693533328}",-32.41229248046875,-42.454315185546875,correct,False,True,False,"{'correct': 0.9999564702626315, 'intuitive': 4.352973736850646e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very thoughtful person. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-8.298123359680176,-10.542192459106445,correct,False,True,False,"{'correct': 0.9041377185819761, 'intuitive': 0.0958622814180239}",-33.1924934387207,-42.16876983642578,correct,False,True,False,"{'correct': 0.9998736434344464, 'intuitive': 0.00012635656555358204}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very spontaneous person. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-8.330535888671875,-10.979082107543945,correct,False,True,False,"{'correct': 0.9339213309382908, 'intuitive': 0.06607866906170919}",-33.3221435546875,-43.91632843017578,correct,False,True,False,"{'correct': 0.9999749393065301, 'intuitive': 2.506069346992925e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very deliberate person. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-8.272911071777344,-10.773744583129883,correct,False,True,False,"{'correct': 0.9242002315688947, 'intuitive': 0.07579976843110528}",-33.091644287109375,-43.09497833251953,correct,False,True,False,"{'correct': 0.9999547532309783, 'intuitive': 4.524676902170715e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very carefree person. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",27,You are a very carefree person.,fast,carefree/cautious,personality,-8.346034049987793,-11.00307559967041,correct,False,True,False,"{'correct': 0.9344436685224734, 'intuitive': 0.06555633147752658}",-33.38413619995117,-44.01230239868164,correct,False,True,False,"{'correct': 0.999975776575113, 'intuitive': 2.422342488692919e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very cautious person. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",28,You are a very cautious person.,slow,carefree/cautious,personality,-8.375396728515625,-10.762655258178711,correct,False,True,False,"{'correct': 0.915850528265942, 'intuitive': 0.08414947173405787}",-33.5015869140625,-43.050621032714844,correct,False,True,False,"{'correct': 0.9999287350107983, 'intuitive': 7.12649892016618e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-8.700000762939453,-11.139642715454102,correct,False,True,False,"{'correct': 0.9198006795685699, 'intuitive': 0.08019932043143012}",-34.80000305175781,-44.558570861816406,correct,False,True,False,"{'correct': 0.9999422060006835, 'intuitive': 5.77939993165575e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-8.309688568115234,-10.71371078491211,correct,False,True,False,"{'correct': 0.9171335038650259, 'intuitive': 0.08286649613497406}",-33.23875427246094,-42.85484313964844,correct,False,True,False,"{'correct': 0.9999333566647604, 'intuitive': 6.664333523967506e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-8.491178512573242,-11.065608978271484,correct,False,True,False,"{'correct': 0.9291977280328501, 'intuitive': 0.07080227196714992}",-33.96471405029297,-44.26243591308594,correct,False,True,False,"{'correct': 0.9999662913329785, 'intuitive': 3.370866702138082e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-8.147453308105469,-10.610010147094727,correct,False,True,False,"{'correct': 0.9214748724567665, 'intuitive': 0.07852512754323354}",-32.589813232421875,-42.440040588378906,correct,False,True,False,"{'correct': 0.9999472675788648, 'intuitive': 5.273242113525226e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-8.501445770263672,-11.13252067565918,correct,False,True,False,"{'correct': 0.932834927796233, 'intuitive': 0.06716507220376691}",-34.00578308105469,-44.53008270263672,correct,False,True,False,"{'correct': 0.9999731253339224, 'intuitive': 2.6874666077705724e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-8.207555770874023,-10.790775299072266,correct,False,True,False,"{'correct': 0.9297737776834888, 'intuitive': 0.07022622231651128}",-32.830223083496094,-43.16310119628906,correct,False,True,False,"{'correct': 0.9999674557760785, 'intuitive': 3.254422392144357e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-8.582308769226074,-11.141458511352539,correct,False,True,False,"{'correct': 0.9281858027963361, 'intuitive': 0.07181419720366393}",-34.3292350769043,-44.565834045410156,correct,False,True,False,"{'correct': 0.9999641667671187, 'intuitive': 3.5833232881313884e-05}"
crt2,4,"How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?",5 days,1 day,"<|user|>
You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 1 carpenter to make 1 chair, if it takes 5 carpenters 5 days to make 5 chairs?</s>
<|assistant|>
",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-8.196870803833008,-10.710521697998047,correct,False,True,False,"{'correct': 0.9250932747763847, 'intuitive': 0.0749067252236152}",-32.78748321533203,-42.84208679199219,correct,False,True,False,"{'correct': 0.9999570144507683, 'intuitive': 4.298554923164741e-05}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",0,,baseline,,,-9.24275016784668,-7.90142822265625,intuitive,False,False,True,"{'correct': 0.20729274921223284, 'intuitive': 0.7927072507877672}",-46.213748931884766,-39.50714111328125,intuitive,False,False,True,"{'correct': 0.0012213116477488729, 'intuitive': 0.998778688352251}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-8.712681770324707,-7.92218017578125,intuitive,False,False,True,"{'correct': 0.31206097749060463, 'intuitive': 0.6879390225093954}",-43.56340789794922,-39.61090087890625,intuitive,False,False,True,"{'correct': 0.01884455261259695, 'intuitive': 0.981155447387403}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You tend to think deeply, so you say what is most correct. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-9.09160041809082,-8.052977561950684,intuitive,False,False,True,"{'correct': 0.26141580214303267, 'intuitive': 0.7385841978569674}",-45.45800018310547,-40.264888763427734,intuitive,False,False,True,"{'correct': 0.005524012690229692, 'intuitive': 0.9944759873097704}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-9.125053405761719,-8.048297882080078,intuitive,False,False,True,"{'correct': 0.25412049457036967, 'intuitive': 0.7458795054296303}",-45.625267028808594,-40.24148941040039,intuitive,False,False,True,"{'correct': 0.004569472247886674, 'intuitive': 0.9954305277521134}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You tend to think carefully, so you say what is most correct. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-9.135296821594238,-8.028645515441895,intuitive,False,False,True,"{'correct': 0.24849571556521452, 'intuitive': 0.7515042844347855}",-45.676483154296875,-40.143226623535156,intuitive,False,False,True,"{'correct': 0.003937529304111858, 'intuitive': 0.9960624706958882}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
Your last meal was one day ago, so you are starving. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-9.157087326049805,-7.90676736831665,intuitive,False,False,True,"{'correct': 0.2226447575242006, 'intuitive': 0.7773552424757993}",-45.78543472290039,-39.533836364746094,intuitive,False,False,True,"{'correct': 0.0019236634305231305, 'intuitive': 0.9980763365694768}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-9.232146263122559,-7.842034816741943,intuitive,False,False,True,"{'correct': 0.19938996566489509, 'intuitive': 0.8006100343351049}",-46.16073226928711,-39.210174560546875,intuitive,False,False,True,"{'correct': 0.0009571835853206419, 'intuitive': 0.9990428164146793}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-9.402997970581055,-8.363113403320312,intuitive,False,False,True,"{'correct': 0.2611722673547397, 'intuitive': 0.7388277326452602}",-47.014991760253906,-41.81556701660156,intuitive,False,False,True,"{'correct': 0.005489438505847034, 'intuitive': 0.994510561494153}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You just had your morning coffee, so you feel very alert. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-9.469807624816895,-7.931448459625244,intuitive,False,False,True,"{'correct': 0.17677393048649745, 'intuitive': 0.8232260695135025}",-47.349037170410156,-39.65724182128906,intuitive,False,False,True,"{'correct': 0.0004563494050642629, 'intuitive': 0.9995436505949358}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You slept two hours last night, so you are very tired. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-9.433858871459961,-8.304784774780273,intuitive,False,False,True,"{'correct': 0.24433201355708375, 'intuitive': 0.7556679864429162}",-47.16929626464844,-41.52392578125,intuitive,False,False,True,"{'correct': 0.0035213948875684182, 'intuitive': 0.9964786051124317}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-9.366666793823242,-8.26452350616455,intuitive,False,False,True,"{'correct': 0.249338522295815, 'intuitive': 0.750661477704185}",-46.83333206176758,-41.32261657714844,intuitive,False,False,True,"{'correct': 0.004026931746249423, 'intuitive': 0.9959730682537506}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-9.638615608215332,-8.215182304382324,intuitive,False,False,True,"{'correct': 0.1941239140439205, 'intuitive': 0.8058760859560795}",-48.193077087402344,-41.07591247558594,intuitive,False,False,True,"{'correct': 0.0008104058825321995, 'intuitive': 0.9991895941174678}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are in a quiet environment, so you feel very focused. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-9.304960250854492,-8.068461418151855,intuitive,False,False,True,"{'correct': 0.2250460024934857, 'intuitive': 0.7749539975065143}",-46.524803161621094,-40.342308044433594,intuitive,False,False,True,"{'correct': 0.0020610117916065544, 'intuitive': 0.9979389882083934}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are in a dark room, so you can't see very well. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-9.185174942016602,-8.126826286315918,intuitive,False,False,True,"{'correct': 0.25762515518854506, 'intuitive': 0.7423748448114549}",-45.925872802734375,-40.634132385253906,intuitive,False,False,True,"{'correct': 0.005007788956074637, 'intuitive': 0.9949922110439253}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-9.137260437011719,-8.000703811645508,intuitive,False,False,True,"{'correct': 0.24295312954607864, 'intuitive': 0.7570468704539214}",-45.686302185058594,-40.003517150878906,intuitive,False,False,True,"{'correct': 0.003392516446868176, 'intuitive': 0.9966074835531318}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-9.3184814453125,-7.968453407287598,intuitive,False,False,True,"{'correct': 0.20586578796481267, 'intuitive': 0.7941342120351873}",-46.5924072265625,-39.84226608276367,intuitive,False,False,True,"{'correct': 0.0011693454005918264, 'intuitive': 0.9988306545994082}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-9.479044914245605,-7.826904296875,intuitive,False,False,True,"{'correct': 0.16081984885994852, 'intuitive': 0.8391801511400515}",-47.395225524902344,-39.134521484375,intuitive,False,False,True,"{'correct': 0.00025841015583094324, 'intuitive': 0.999741589844169}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You just got in an argument, so you feel very emotional. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-9.189899444580078,-7.913632869720459,intuitive,False,False,True,"{'correct': 0.2181864052511942, 'intuitive': 0.7818135947488057}",-45.94949722290039,-39.56816482543945,intuitive,False,False,True,"{'correct': 0.00169000493140267, 'intuitive': 0.9983099950685973}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You just meditated, so you feel very calm. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-9.548871040344238,-8.174638748168945,intuitive,False,False,True,"{'correct': 0.20193691651328483, 'intuitive': 0.7980630834867152}",-47.744354248046875,-40.873191833496094,intuitive,False,False,True,"{'correct': 0.0010361958096168817, 'intuitive': 0.9989638041903832}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are under time pressure, so you feel very rushed. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-9.10190200805664,-8.012246131896973,intuitive,False,False,True,"{'correct': 0.25168308469450457, 'intuitive': 0.7483169153054955}",-45.5095100402832,-40.06122970581055,intuitive,False,False,True,"{'correct': 0.004285256797606086, 'intuitive': 0.9957147432023938}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-9.156473159790039,-8.00424575805664,intuitive,False,False,True,"{'correct': 0.24008247422987655, 'intuitive': 0.7599175257701234}",-45.78236389160156,-40.0212287902832,intuitive,False,False,True,"{'correct': 0.0031376608936610068, 'intuitive': 0.9968623391063389}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are a very impatient person. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",21,You are a very impatient person.,fast,impatient/patient,personality,-9.096292495727539,-8.059712409973145,intuitive,False,False,True,"{'correct': 0.26181040748936146, 'intuitive': 0.7381895925106385}",-45.48146057128906,-40.298561096191406,intuitive,False,False,True,"{'correct': 0.0055803962091408804, 'intuitive': 0.9944196037908591}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are a very patient person. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",22,You are a very patient person.,slow,impatient/patient,personality,-9.181124687194824,-8.156243324279785,intuitive,False,False,True,"{'correct': 0.2640776614357499, 'intuitive': 0.73592233856425}",-45.90562438964844,-40.78121566772461,intuitive,False,False,True,"{'correct': 0.005914544297202454, 'intuitive': 0.9940854557027975}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are a very impulsive person. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-9.232209205627441,-8.161438941955566,intuitive,False,False,True,"{'correct': 0.25525662892088685, 'intuitive': 0.7447433710791133}",-46.16104507446289,-40.807193756103516,intuitive,False,False,True,"{'correct': 0.004707632896359975, 'intuitive': 0.99529236710364}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are a very thoughtful person. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-9.261134147644043,-8.004999160766602,intuitive,False,False,True,"{'correct': 0.22163995017977245, 'intuitive': 0.7783600498202274}",-46.30567169189453,-40.024993896484375,intuitive,False,False,True,"{'correct': 0.0018686329160651504, 'intuitive': 0.9981313670839349}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are a very spontaneous person. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-9.277827262878418,-8.110997200012207,intuitive,False,False,True,"{'correct': 0.23742844318335463, 'intuitive': 0.7625715568166455}",-46.389137268066406,-40.55498504638672,intuitive,False,False,True,"{'correct': 0.0029173667944261683, 'intuitive': 0.9970826332055738}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are a very deliberate person. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-9.269821166992188,-8.23845100402832,intuitive,False,False,True,"{'correct': 0.26281855573888013, 'intuitive': 0.7371814442611199}",-46.34910583496094,-41.19225311279297,intuitive,False,False,True,"{'correct': 0.005726813582008848, 'intuitive': 0.9942731864179911}"
crt2,5,"How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?",60 minutes,10 minutes,"<|user|>
You are a very carefree person. Your task is to answer the following question. How long does it take 10 ovens to bake 10 lasagnas, if it takes 60 ovens 60 minutes to bake 60 lasagnas?</s>
<|assistant|>
",27,You are a very carefree person.,fast,carefree/cautious,personality,-9.36523151397705,-8.096338272094727,intuitive,False,False,True,"{'correct': 0.21944676969310495, 'intuitive': 0.780553230306895}",-46.82615661621094,-40.481689453125,intuitive,False,False,True,"{'correct': 0.00175335872206451, 'intuitive': 0.9982466412779354}"
