task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You just got in an argument, so you feel very emotional. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-7.396749973297119,-9.01354694366455,correct,False,True,False,"{'correct': 0.8343529190481513, 'intuitive': 0.16564708095184869}",-22.190250396728516,-27.04064178466797,correct,False,True,False,"{'correct': 0.9922354458597139, 'intuitive': 0.007764554140286128}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You just meditated, so you feel very calm. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.585011005401611,-10.0647554397583,correct,False,True,False,"{'correct': 0.9227095737552784, 'intuitive': 0.0772904262447216}",-22.755033493041992,-30.194265365600586,correct,False,True,False,"{'correct': 0.9994126087505444, 'intuitive': 0.0005873912494557028}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are under time pressure, so you feel very rushed. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-7.398423671722412,-10.128387451171875,correct,False,True,False,"{'correct': 0.9387717552795944, 'intuitive': 0.06122824472040554}",-22.195270538330078,-30.385162353515625,correct,False,True,False,"{'correct': 0.9997226330559325, 'intuitive': 0.00027736694406760477}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-8.306466102600098,-10.717727661132812,correct,False,True,False,"{'correct': 0.9176820324037269, 'intuitive': 0.08231796759627302}",-24.919397354125977,-32.15318298339844,correct,False,True,False,"{'correct': 0.9992787373145803, 'intuitive': 0.0007212626854197813}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very impatient person. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-6.88917875289917,-9.57140064239502,correct,False,True,False,"{'correct': 0.93596941198342, 'intuitive': 0.06403058801658007}",-20.66753578186035,-28.714202880859375,correct,False,True,False,"{'correct': 0.9996799352423501, 'intuitive': 0.00032006475764983805}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very patient person. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-8.75180435180664,-11.433609008789062,correct,False,True,False,"{'correct': 0.9359444024096932, 'intuitive': 0.06405559759030678}",-26.255413055419922,-34.30082702636719,correct,False,True,False,"{'correct': 0.9996795340374292, 'intuitive': 0.0003204659625709272}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very impulsive person. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-7.6880106925964355,-8.666869163513184,correct,False,True,False,"{'correct': 0.7268816533073819, 'intuitive': 0.27311834669261814}",-23.06403160095215,-26.000608444213867,correct,False,True,False,"{'correct': 0.9496252245339877, 'intuitive': 0.05037477546601235}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very thoughtful person. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-9.028501510620117,-12.007586479187012,correct,False,True,False,"{'correct': 0.9516202614250246, 'intuitive': 0.04837973857497547}",-27.08550453186035,-36.02275848388672,correct,False,True,False,"{'correct': 0.9998686158843616, 'intuitive': 0.0001313841156383827}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very spontaneous person. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-7.616894245147705,-9.742648124694824,correct,False,True,False,"{'correct': 0.8933812352870986, 'intuitive': 0.10661876471290133}",-22.850683212280273,-29.227943420410156,correct,False,True,False,"{'correct': 0.9983031107188981, 'intuitive': 0.001696889281101961}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very deliberate person. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-9.017505645751953,-11.813754081726074,correct,False,True,False,"{'correct': 0.9424727596574067, 'intuitive': 0.05752724034259336}",-27.05251693725586,-35.441261291503906,correct,False,True,False,"{'correct': 0.999772639055869, 'intuitive': 0.00022736094413093212}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very carefree person. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-8.029097557067871,-9.7677640914917,correct,False,True,False,"{'correct': 0.8505176113457998, 'intuitive': 0.14948238865420008}",-24.08729362487793,-29.30329132080078,correct,False,True,False,"{'correct': 0.9946003007759622, 'intuitive': 0.005399699224037816}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very cautious person. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-8.260784149169922,-10.762150764465332,correct,False,True,False,"{'correct': 0.9242375692751524, 'intuitive': 0.07576243072484755}",-24.782352447509766,-32.28645324707031,correct,False,True,False,"{'correct': 0.9994494823105208, 'intuitive': 0.0005505176894792433}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very impatient individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.843347549438477,-9.175084114074707,correct,False,True,False,"{'correct': 0.9114715623112467, 'intuitive': 0.08852843768875324}",-20.53004264831543,-27.525253295898438,correct,False,True,False,"{'correct': 0.9990845789987377, 'intuitive': 0.000915421001262366}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very patient individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-8.907327651977539,-11.433388710021973,correct,False,True,False,"{'correct': 0.9259487219942001, 'intuitive': 0.07405127800579987}",-26.721982955932617,-34.300167083740234,correct,False,True,False,"{'correct': 0.9994887723082208, 'intuitive': 0.0005112276917792852}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-7.4227142333984375,-8.663902282714844,correct,False,True,False,"{'correct': 0.7757707437443034, 'intuitive': 0.22422925625569656}",-22.268142700195312,-25.99170684814453,correct,False,True,False,"{'correct': 0.9764216167209153, 'intuitive': 0.02357838327908469}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-8.801864624023438,-11.579134941101074,correct,False,True,False,"{'correct': 0.9414351245310532, 'intuitive': 0.058564875468946766}",-26.405593872070312,-34.737403869628906,correct,False,True,False,"{'correct': 0.9997593220209557, 'intuitive': 0.00024067797904425172}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-7.534738540649414,-9.84627628326416,correct,False,True,False,"{'correct': 0.9098280926693456, 'intuitive': 0.09017190733065439}",-22.604215621948242,-29.538829803466797,correct,False,True,False,"{'correct': 0.9990274481878018, 'intuitive': 0.0009725518121983065}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-8.809612274169922,-11.521882057189941,correct,False,True,False,"{'correct': 0.9377467851798332, 'intuitive': 0.062253214820166665}",-26.428836822509766,-34.56564712524414,correct,False,True,False,"{'correct': 0.9997075166537651, 'intuitive': 0.00029248334623493787}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-7.925140380859375,-9.836054801940918,correct,False,True,False,"{'correct': 0.8711218434514447, 'intuitive': 0.12887815654855536}",-23.775421142578125,-29.508163452148438,correct,False,True,False,"{'correct': 0.9967722670552952, 'intuitive': 0.0032277329447048314}"
crt2,6,"How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers?",6 years,1 year,"<s>[INST] You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. How long does it take 1 researcher to publish 1 paper, if it takes 6 researchers 6 years to publish 6 papers? [/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-8.155067443847656,-10.54582691192627,correct,False,True,False,"{'correct': 0.9161199472581372, 'intuitive': 0.08388005274186279}",-24.46520233154297,-31.637481689453125,correct,False,True,False,"{'correct': 0.9992330175472617, 'intuitive': 0.0007669824527383683}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",0,,baseline,,,-7.243333339691162,-9.533774375915527,correct,False,True,False,"{'correct': 0.9080822694865764, 'intuitive': 0.09191773051342352}",-28.97333335876465,-38.13509750366211,correct,False,True,False,"{'correct': 0.9998950334801188, 'intuitive': 0.00010496651988124535}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-4.546763896942139,-6.674835205078125,correct,False,True,False,"{'correct': 0.8936017720025037, 'intuitive': 0.10639822799749629}",-18.187055587768555,-26.6993408203125,correct,False,True,False,"{'correct': 0.999799056381927, 'intuitive': 0.00020094361807305704}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You tend to think deeply, so you say what is most correct. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-7.190308094024658,-9.571491241455078,correct,False,True,False,"{'correct': 0.9153811241711151, 'intuitive': 0.08461887582888496}",-28.761232376098633,-38.28596496582031,correct,False,True,False,"{'correct': 0.999926982075825, 'intuitive': 7.301792417495928e-05}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-5.929809093475342,-8.148611068725586,correct,False,True,False,"{'correct': 0.9019252741521656, 'intuitive': 0.09807472584783433}",-23.719236373901367,-32.594444274902344,correct,False,True,False,"{'correct': 0.9998602069864173, 'intuitive': 0.00013979301358262828}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You tend to think carefully, so you say what is most correct. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-7.2814226150512695,-9.513422012329102,correct,False,True,False,"{'correct': 0.9030864899106951, 'intuitive': 0.09691351008930503}",-29.125690460205078,-38.053688049316406,correct,False,True,False,"{'correct': 0.9998673942614027, 'intuitive': 0.0001326057385973105}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] Your last meal was one day ago, so you are starving. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-5.2122721672058105,-7.20034646987915,correct,False,True,False,"{'correct': 0.8795392590684181, 'intuitive': 0.12046074093158193}",-20.849088668823242,-28.8013858795166,correct,False,True,False,"{'correct': 0.9996482708018071, 'intuitive': 0.00035172919819292584}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-6.798749923706055,-8.637041091918945,correct,False,True,False,"{'correct': 0.8627464815288474, 'intuitive': 0.13725351847115275}",-27.19499969482422,-34.54816436767578,correct,False,True,False,"{'correct': 0.9993598480767864, 'intuitive': 0.0006401519232135883}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-5.596322059631348,-7.424848556518555,correct,False,True,False,"{'correct': 0.8615860970922965, 'intuitive': 0.13841390290770356}",-22.38528823852539,-29.69939422607422,correct,False,True,False,"{'correct': 0.9993343668349142, 'intuitive': 0.0006656331650858849}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You just had your morning coffee, so you feel very alert. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-7.244648456573486,-8.853119850158691,correct,False,True,False,"{'correct': 0.8331990513527517, 'intuitive': 0.16680094864724823}",-28.978593826293945,-35.412479400634766,correct,False,True,False,"{'correct': 0.998396378040604, 'intuitive': 0.0016036219593961037}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You slept two hours last night, so you are very tired. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-5.988918781280518,-7.145153999328613,correct,False,True,False,"{'correct': 0.7606479614464664, 'intuitive': 0.2393520385535335}",-23.95567512512207,-28.580615997314453,correct,False,True,False,"{'correct': 0.990290955034179, 'intuitive': 0.009709044965820974}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.402767181396484,-9.110696792602539,correct,False,True,False,"{'correct': 0.8465675524246965, 'intuitive': 0.15343244757530358}",-29.611068725585938,-36.442787170410156,correct,False,True,False,"{'correct': 0.9989221606735642, 'intuitive': 0.0010778393264358921}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-4.872451305389404,-6.348720550537109,correct,False,True,False,"{'correct': 0.8140084107782516, 'intuitive': 0.18599158922174833}",-19.489805221557617,-25.394882202148438,correct,False,True,False,"{'correct': 0.9972818365934355, 'intuitive': 0.0027181634065644674}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are in a quiet environment, so you feel very focused. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-7.308723449707031,-9.368247985839844,correct,False,True,False,"{'correct': 0.8869064880724277, 'intuitive': 0.11309351192757237}",-29.234893798828125,-37.472991943359375,correct,False,True,False,"{'correct': 0.9997356832850944, 'intuitive': 0.00026431671490546687}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are in a dark room, so you can't see very well. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-5.862000942230225,-7.781696319580078,correct,False,True,False,"{'correct': 0.8721044604485396, 'intuitive': 0.1278955395514604}",-23.4480037689209,-31.126785278320312,correct,False,True,False,"{'correct': 0.999537675688689, 'intuitive': 0.000462324311310917}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.117250442504883,-9.180834770202637,correct,False,True,False,"{'correct': 0.8873130596611198, 'intuitive': 0.11268694033888012}",-28.46900177001953,-36.72333908081055,correct,False,True,False,"{'correct': 0.9997399397972764, 'intuitive': 0.00026006020272356965}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-6.777892112731934,-9.246139526367188,correct,False,True,False,"{'correct': 0.9218856500284864, 'intuitive': 0.07811434997151356}",-27.111568450927734,-36.98455810546875,correct,False,True,False,"{'correct': 0.9999484542709518, 'intuitive': 5.15457290482203e-05}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.199877738952637,-9.367509841918945,correct,False,True,False,"{'correct': 0.8973049729693685, 'intuitive': 0.10269502703063157}",-28.799510955810547,-37.47003936767578,correct,False,True,False,"{'correct': 0.9998284610091959, 'intuitive': 0.0001715389908042381}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You just got in an argument, so you feel very emotional. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-5.450510501861572,-7.845098495483398,correct,False,True,False,"{'correct': 0.9164136788902233, 'intuitive': 0.08358632110977664}",-21.80204200744629,-31.380393981933594,correct,False,True,False,"{'correct': 0.9999307938746755, 'intuitive': 6.920612532453451e-05}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You just meditated, so you feel very calm. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-6.241036415100098,-8.161725044250488,correct,False,True,False,"{'correct': 0.8722152050969583, 'intuitive': 0.1277847949030418}",-24.96414566040039,-32.64690017700195,correct,False,True,False,"{'correct': 0.9995395080183281, 'intuitive': 0.0004604919816718976}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are under time pressure, so you feel very rushed. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.645326137542725,-7.950036525726318,correct,False,True,False,"{'correct': 0.7866266662793019, 'intuitive': 0.21337333372069806}",-26.5813045501709,-31.800146102905273,correct,False,True,False,"{'correct': 0.9946155523670072, 'intuitive': 0.0053844476329928176}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-7.360442161560059,-9.225028991699219,correct,False,True,False,"{'correct': 0.8658306851945804, 'intuitive': 0.1341693148054196}",-29.441768646240234,-36.900115966796875,correct,False,True,False,"{'correct': 0.9994237239523707, 'intuitive': 0.0005762760476293704}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are a very impatient person. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-5.139725208282471,-8.053159713745117,correct,False,True,False,"{'correct': 0.948506570786413, 'intuitive': 0.05149342921358703}",-20.558900833129883,-32.21263885498047,correct,False,True,False,"{'correct': 0.999991313554262, 'intuitive': 8.686445738022352e-06}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are a very patient person. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-7.214439392089844,-9.311227798461914,correct,False,True,False,"{'correct': 0.8905906368062696, 'intuitive': 0.10940936319373044}",-28.857757568359375,-37.244911193847656,correct,False,True,False,"{'correct': 0.9997722771808906, 'intuitive': 0.0002277228191093493}"
crt2,7,"How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms?",50 hours,30 hours,"<s>[INST] You are a very impulsive person. Your task is to answer the following question. How long does it take 30 cleaners to clean 30 rooms, if it takes 50 cleaners 50 hours to clean 50 rooms? [/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-5.552062034606934,-7.451742172241211,correct,False,True,False,"{'correct': 0.8698553192480938, 'intuitive': 0.13014468075190616}",-22.208248138427734,-29.806968688964844,correct,False,True,False,"{'correct': 0.9994991588220301, 'intuitive': 0.0005008411779698593}"
