task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,4,"A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed?",10 hours,9 hours,5 hours,"<s>[INST] You are a very impulsive individual, so you tend to think quickly. Your task is to answer the following question. A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed? [/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-7.531486988067627,-7.357670307159424,-5.202698707580566,t,True,False,False,"{'correct': 0.08028689707620042, 'intuitive': 0.09552835495145261, 't': 0.8241847479723471}",-22.59446144104004,-22.07301139831543,-20.810794830322266,t,True,False,False,"{'correct': 0.11579291142602231, 'intuitive': 0.1950495038128499, 't': 0.6891575847611278}"
crt3,4,"A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed?",10 hours,9 hours,5 hours,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully. Your task is to answer the following question. A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed? [/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-8.06042766571045,-7.83709716796875,-5.683210372924805,t,True,False,False,"{'correct': 0.07677477473724048, 'intuitive': 0.09598641106097756, 't': 0.827238814201782}",-24.181283950805664,-23.51129150390625,-22.73284149169922,t,True,False,False,"{'correct': 0.13868274722356885, 'intuitive': 0.27101695332657877, 't': 0.5903002994498524}"
crt3,4,"A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed?",10 hours,9 hours,5 hours,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly. Your task is to answer the following question. A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed? [/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-7.035853862762451,-6.960050106048584,-4.9622697830200195,t,True,False,False,"{'correct': 0.09968074120482037, 'intuitive': 0.1075306848785828, 't': 0.7927885739165967}",-21.107561111450195,-20.880149841308594,-19.849079132080078,t,True,False,False,"{'correct': 0.17314758262153232, 'intuitive': 0.2173601335881085, 't': 0.6094922837903592}"
crt3,4,"A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed?",10 hours,9 hours,5 hours,"<s>[INST] You are a very deliberate individual, so you tend to think carefully. Your task is to answer the following question. A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed? [/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-8.012402534484863,-7.9654316902160645,-5.624684810638428,t,True,False,False,"{'correct': 0.07729942888473125, 'intuitive': 0.0810168705628388, 't': 0.84168370055243}",-24.037208557128906,-23.89629554748535,-22.49873924255371,t,True,False,False,"{'correct': 0.14686918513208322, 'intuitive': 0.16909408959557518, 't': 0.6840367252723416}"
crt3,4,"A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed?",10 hours,9 hours,5 hours,"<s>[INST] You are a very carefree individual, so you tend to think quickly. Your task is to answer the following question. A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed? [/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-7.554904460906982,-7.397247791290283,-5.3453450202941895,t,True,False,False,"{'correct': 0.08863311004246002, 'intuitive': 0.10376846922862609, 't': 0.8075984207289139}",-22.66471290588379,-22.191743850708008,-21.381380081176758,t,True,False,False,"{'correct': 0.16094252018228028, 'intuitive': 0.25827278663856484, 't': 0.5807846931791548}"
crt3,4,"A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed?",10 hours,9 hours,5 hours,"<s>[INST] You are a very cautious individual, so you tend to think carefully. Your task is to answer the following question. A farmer is plowing a field. Each hour, the total plowed area doubles. If it takes 10 hours for the entire field to be plowed, how long would it take for half of the field to be plowed? [/INST]",36,"You are a very cautious individual, so you tend to think carefully.",slow,carefree/cautious_explicit,personality_explicit,-7.551437854766846,-7.400867462158203,-5.221395492553711,t,True,False,False,"{'correct': 0.08038020433363913, 'intuitive': 0.09344175712227741, 't': 0.8261780385440834}",-22.654314041137695,-22.20260238647461,-20.885581970214844,t,True,False,False,"{'correct': 0.11856189431366712, 'intuitive': 0.18626060472556596, 't': 0.695177500960767}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",0,,baseline,,,-7.404122352600098,-7.747374057769775,-5.645578384399414,t,True,False,False,"{'correct': 0.13309482610180215, 'intuitive': 0.0944254040090269, 't': 0.7724797698891709}",-29.61648941040039,-23.242122650146484,-22.582313537597656,t,True,False,False,"{'correct': 0.0005805942682264957, 'intuitive': 0.34058463670797184, 't': 0.6588347690238017}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You tend to think shallowly, so you say what comes to mind first. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",1,"You tend to think shallowly, so you say what comes to mind first.",fast,shallow/deep,explicit,-6.964312553405762,-6.702067852020264,-4.895687580108643,t,True,False,False,"{'correct': 0.09790696123503244, 'intuitive': 0.12726383263980998, 't': 0.7748292061251576}",-27.857250213623047,-20.106203079223633,-19.58275032043457,t,True,False,False,"{'correct': 0.00016006235704674898, 'intuitive': 0.3719856678580605, 't': 0.6278542697848929}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You tend to think deeply, so you say what is most correct. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",2,"You tend to think deeply, so you say what is most correct.",slow,shallow/deep,explicit,-7.270949840545654,-7.534007549285889,-5.427983283996582,t,True,False,False,"{'correct': 0.12370201689586668, 'intuitive': 0.09508943551987115, 't': 0.7812085475842622}",-29.083799362182617,-22.602022171020508,-21.711933135986328,t,True,False,False,"{'correct': 0.00044548785883961444, 'intuitive': 0.29096177636145837, 't': 0.708592735779702}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-6.92466402053833,-7.260073184967041,-5.359917640686035,t,True,False,False,"{'correct': 0.1539288595310675, 'intuitive': 0.11006613145094372, 't': 0.7360050090179888}",-27.69865608215332,-21.78022003173828,-21.43967056274414,t,True,False,False,"{'correct': 0.001116671951641056, 'intuitive': 0.41521183691200586, 't': 0.5836714911363532}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You tend to think carefully, so you say what is most correct. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-7.434488296508789,-7.667259693145752,-5.539761543273926,t,True,False,False,"{'correct': 0.11844039279536012, 'intuitive': 0.09384443110307583, 't': 0.787715176101564}",-29.737953186035156,-23.001779556274414,-22.159046173095703,t,True,False,False,"{'correct': 0.00035716570704121616, 'intuitive': 0.30085192201103833, 't': 0.6987909122819204}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] Your last meal was one day ago, so you are starving. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-6.8501667976379395,-6.957458019256592,-4.78387451171875,t,True,False,False,"{'correct': 0.102105845401947, 'intuitive': 0.09171800929921967, 't': 0.8061761452988334}",-27.400667190551758,-20.872373580932617,-19.135498046875,t,True,False,False,"{'correct': 0.0002187532866375467, 'intuitive': 0.14967748516135218, 't': 0.8501037615520103}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-7.761849880218506,-7.90414571762085,-5.383647441864014,t,True,False,False,"{'correct': 0.07903349964463831, 'intuitive': 0.06855086135733414, 't': 0.8524156389980276}",-31.047399520874023,-23.71243667602539,-21.534589767456055,t,True,False,False,"{'correct': 6.637491242121714e-05, 'intuitive': 0.10175080399613193, 't': 0.8981828210914468}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-6.675227165222168,-6.709985256195068,-4.842584133148193,t,True,False,False,"{'correct': 0.12171041327672934, 'intuitive': 0.11755266788716581, 't': 0.7607369188361048}",-26.700908660888672,-20.129955291748047,-19.370336532592773,t,True,False,False,"{'correct': 0.00044616863676972743, 'intuitive': 0.31858683654398245, 't': 0.6809669948192478}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You just had your morning coffee, so you feel very alert. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-7.838629245758057,-8.148893356323242,-5.783699035644531,t,True,False,False,"{'correct': 0.10482678798685527, 'intuitive': 0.07686458514964409, 't': 0.8183086268635007}",-31.354516983032227,-24.446680068969727,-23.134796142578125,t,True,False,False,"{'correct': 0.00021210944590931973, 'intuitive': 0.21212676218778057, 't': 0.7876611283663101}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You slept two hours last night, so you are very tired. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-7.293088436126709,-7.108766078948975,-4.964292526245117,t,True,False,False,"{'correct': 0.08020547502596577, 'intuitive': 0.09643933298120122, 't': 0.823355191992833}",-29.172353744506836,-21.326297760009766,-19.85717010498047,t,True,False,False,"{'correct': 7.319572351559716e-05, 'intuitive': 0.18706154920948112, 't': 0.8128652550670032}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.781325340270996,-8.348376274108887,-5.815423011779785,t,True,False,False,"{'correct': 0.11482968939063938, 'intuitive': 0.06513090286688761, 't': 0.820039407742473}",-31.125301361083984,-25.045129776000977,-23.26169204711914,t,True,False,False,"{'correct': 0.0003290561436312922, 'intuitive': 0.14383181874569473, 't': 0.8558391251106741}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-5.950885772705078,-5.954749584197998,-4.3710618019104,t,True,False,False,"{'correct': 0.1459801820639583, 'intuitive': 0.14541723042862073, 't': 0.7086025875074209}",-23.803543090820312,-17.864248275756836,-17.4842472076416,t,True,False,False,"{'correct': 0.0010685484044042366, 'intuitive': 0.40569267347690646, 't': 0.5932387781186893}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are in a quiet environment, so you feel very focused. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-7.5438408851623535,-8.010493278503418,-5.684417247772217,t,True,False,False,"{'correct': 0.12426785307089024, 'intuitive': 0.07792812659665756, 't': 0.7978040203324522}",-30.175363540649414,-24.03148078918457,-22.737668991088867,t,True,False,False,"{'correct': 0.00046174702600081916, 'intuitive': 0.21510895147697737, 't': 0.7844293014970218}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are in a dark room, so you can't see very well. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.7179670333862305,-7.453152179718018,-5.048697471618652,t,True,False,False,"{'correct': 0.147325185471017, 'intuitive': 0.07063015255353652, 't': 0.7820446619754465}",-26.871868133544922,-22.35945701599121,-20.19478988647461,t,True,False,False,"{'correct': 0.0011284934637572292, 'intuitive': 0.10285236832740695, 't': 0.8960191382088359}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-7.194545269012451,-7.863029479980469,-5.407431602478027,t,True,False,False,"{'correct': 0.13360634199728458, 'intuitive': 0.06847122055124072, 't': 0.7979224374514747}",-28.778181076049805,-23.589088439941406,-21.62972640991211,t,True,False,False,"{'correct': 0.0006884945414888346, 'intuitive': 0.12345105319984301, 't': 0.8758604522586682}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.101994514465332,-7.967700481414795,-5.4797139167785645,t,True,False,False,"{'correct': 0.15419292323182093, 'intuitive': 0.06487735229352033, 't': 0.7809297244746588}",-28.407978057861328,-23.903100967407227,-21.918855667114258,t,True,False,False,"{'correct': 0.0013343956619994621, 'intuitive': 0.12070572904896769, 't': 0.8779598752890329}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.3547844886779785,-7.938719272613525,-5.381392955780029,t,True,False,False,"{'correct': 0.11424997719754576, 'intuitive': 0.06371716842341225, 't': 0.8220328543790419}",-29.419137954711914,-23.816158294677734,-21.525571823120117,t,True,False,False,"{'correct': 0.00033872843458838085, 'intuitive': 0.09187446087492367, 't': 0.9077868106904879}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You just got in an argument, so you feel very emotional. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-6.619904518127441,-6.545460224151611,-4.822455883026123,t,True,False,False,"{'correct': 0.12328149281991475, 'intuitive': 0.1328093437454266, 't': 0.7439091634346586}",-26.479618072509766,-19.636381149291992,-19.289823532104492,t,True,False,False,"{'correct': 0.00044162790298216115, 'intuitive': 0.41403450812197173, 't': 0.5855238639750461}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You just meditated, so you feel very calm. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.387053489685059,-7.370045185089111,-5.160356044769287,t,True,False,False,"{'correct': 0.08860254759191052, 'intuitive': 0.09012241525634812, 't': 0.8212750371517414}",-29.548213958740234,-22.110136032104492,-20.64142417907715,t,True,False,False,"{'correct': 0.00011010298412762703, 'intuitive': 0.18711788041622548, 't': 0.8127720165996469}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are under time pressure, so you feel very rushed. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.461873531341553,-6.4772725105285645,-4.686074733734131,t,True,False,False,"{'correct': 0.126747288553364, 'intuitive': 0.12481046055489084, 't': 0.7484422508917452}",-25.84749412536621,-19.43181800842285,-18.744298934936523,t,True,False,False,"{'correct': 0.0005469861959498304, 'intuitive': 0.33440218127513965, 't': 0.6650508325289105}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-7.628033638000488,-7.802614212036133,-5.551953315734863,t,True,False,False,"{'correct': 0.10190600331529182, 'intuitive': 0.08558159755901372, 't': 0.8125123991256945}",-30.512134552001953,-23.4078426361084,-22.207813262939453,t,True,False,False,"{'correct': 0.0001901329281995424, 'intuitive': 0.23142598115151639, 't': 0.768383885920284}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are a very impatient person. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-6.212831020355225,-6.403992176055908,-4.573236465454102,t,True,False,False,"{'correct': 0.14328537657503804, 'intuitive': 0.11835364409273912, 't': 0.7383609793322229}",-24.8513240814209,-19.211977005004883,-18.292945861816406,t,True,False,False,"{'correct': 0.0010127544163155203, 'intuitive': 0.2848665543385611, 't': 0.7141206912451233}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are a very patient person. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-7.729881286621094,-7.793609619140625,-5.717800140380859,t,True,False,False,"{'correct': 0.10618951458376744, 'intuitive': 0.09963335904463903, 't': 0.7941771263715934}",-30.919525146484375,-23.380828857421875,-22.871200561523438,t,True,False,False,"{'correct': 0.00019964354757658447, 'intuitive': 0.37520574332809886, 't': 0.6245946131243245}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are a very impulsive person. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-6.653515338897705,-7.059884548187256,-5.284995079040527,t,True,False,False,"{'correct': 0.17871197563583688, 'intuitive': 0.11903364996334677, 't': 0.7022543744008163}",-26.61406135559082,-21.17965316772461,-21.13998031616211,t,True,False,False,"{'correct': 0.0021340688305102953, 'intuitive': 0.4890372167479692, 't': 0.5088287144215204}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are a very thoughtful person. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-7.19692850112915,-7.738473415374756,-5.477461814880371,t,True,False,False,"{'correct': 0.13959852239136888, 'intuitive': 0.0812252119879776, 't': 0.7791762656206536}",-28.7877140045166,-23.21541976928711,-21.909847259521484,t,True,False,False,"{'correct': 0.0008099851159725383, 'intuitive': 0.21305595450187603, 't': 0.7861340603821514}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are a very spontaneous person. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-6.770144939422607,-6.7309393882751465,-4.929882526397705,t,True,False,False,"{'correct': 0.1199303204388902, 'intuitive': 0.12472564215119714, 't': 0.7553440374099127}",-27.08057975769043,-20.19281768798828,-19.71953010559082,t,True,False,False,"{'correct': 0.0003914365212579258, 'intuitive': 0.3836881643308794, 't': 0.6159203991478627}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are a very deliberate person. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-7.58143424987793,-7.84003210067749,-5.651961803436279,t,True,False,False,"{'correct': 0.11549998092404674, 'intuitive': 0.08918140145715893, 't': 0.7953186176187943}",-30.32573699951172,-23.520095825195312,-22.607847213745117,t,True,False,False,"{'correct': 0.0003172451060799133, 'intuitive': 0.2864490188781053, 't': 0.7132337360158147}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are a very carefree person. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-6.813297748565674,-7.155569553375244,-5.311971187591553,t,True,False,False,"{'correct': 0.161347746656247, 'intuitive': 0.11458193401746315, 't': 0.7240703193262898}",-27.253190994262695,-21.46670913696289,-21.24788475036621,t,True,False,False,"{'correct': 0.00136530002776577, 'intuitive': 0.4449029027742596, 't': 0.5537317971979746}"
crt3,5,"The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall?",16 days,15 days,8 days,"<s>[INST] You are a very cautious person. Your task is to answer the following question. The apples are dropping from an apple tree, with the total count of fallen apples doubling each day. If it requires 16 days for all the apples to drop, how many days would it take for half the apples to fall? [/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-6.990274906158447,-7.4525580406188965,-5.1982526779174805,t,True,False,False,"{'correct': 0.13103719914872164, 'intuitive': 0.08253299158462445, 't': 0.7864298092666538}",-27.96109962463379,-22.35767364501953,-20.793010711669922,t,True,False,False,"{'correct': 0.0006370573737092459, 'intuitive': 0.17286836704847666, 't': 0.8264945755778141}"
